,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
13232,SUNITINIB,LAPATINIB,RPMI7951,9.700246943,3.0,2,1.0,1.0,4.0,0
13233,SUNITINIB,MK-2206,RPMI7951,10.2812449,2.0,2,1.0,1.0,4.0,0
13234,SUNITINIB,MK-4827,RPMI7951,-13.22158697,1.0,4,1.0,1.0,1.0,0
13235,SUNITINIB,MK-5108,RPMI7951,-14.12451317,0.0,2,1.0,1.0,2.0,0
13236,SUNITINIB,MK-8669,RPMI7951,20.17710525,4.0,0,1.0,1.0,2.0,0
13237,SUNITINIB,MK-8776,RPMI7951,-16.66751866,2.0,0,1.0,1.0,3.0,0
13238,SUNITINIB,PD325901,RPMI7951,-4.169719613,4.0,0,1.0,1.0,0.0,0
13239,SUNITINIB,SN-38,RPMI7951,11.68257346,1.0,3,1.0,1.0,0.0,0
13240,SUNITINIB,SORAFENIB,RPMI7951,-11.48395923,3.0,4,1.0,1.0,2.0,0
13241,SUNITINIB,TOPOTECAN,RPMI7951,-6.2367024660000006,2.0,4,1.0,1.0,0.0,0
13242,TOPOTECAN,BEZ-235,RPMI7951,-2.543142071,1.0,3,0.0,1.0,0.0,0
13243,TOPOTECAN,DINACICLIB,RPMI7951,-8.175292953,2.0,2,0.0,1.0,1.0,0
13244,TOPOTECAN,MK-8776,RPMI7951,-3.257305398,4.0,3,0.0,1.0,2.0,0
13245,TOPOTECAN,SORAFENIB,RPMI7951,-0.136591391,2.0,4,0.0,1.0,1.0,0
13246,VINBLASTINE,ABT-888,RPMI7951,-37.34478721,3.0,4,1.0,1.0,4.0,0
13247,VINBLASTINE,AZD1775,RPMI7951,-6.459396672,1.0,4,1.0,0.0,3.0,0
13248,VINBLASTINE,BEZ-235,RPMI7951,3.192795352,2.0,4,1.0,1.0,3.0,0
13249,VINBLASTINE,BORTEZOMIB,RPMI7951,-21.52598832,1.0,4,1.0,0.0,2.0,0
13250,VINBLASTINE,DASATINIB,RPMI7951,8.222084008,0.0,2,1.0,1.0,4.0,0
13251,VINBLASTINE,DINACICLIB,RPMI7951,-11.12907649,0.0,2,1.0,1.0,0.0,0
13252,VINBLASTINE,ERLOTINIB,RPMI7951,19.39465925,,0,1.0,1.0,4.0,0
13253,VINBLASTINE,GELDANAMYCIN,RPMI7951,-11.90252931,1.0,3,1.0,1.0,2.0,0
13254,VINBLASTINE,L778123,RPMI7951,22.57468317,2.0,0,1.0,1.0,0.0,0
13255,VINBLASTINE,LAPATINIB,RPMI7951,-9.670425864,4.0,2,1.0,1.0,1.0,0
13256,VINBLASTINE,MK-2206,RPMI7951,2.454907413,0.0,0,1.0,1.0,1.0,0
13257,VINBLASTINE,MK-4827,RPMI7951,-5.581326895,4.0,3,1.0,1.0,3.0,0
13258,VINBLASTINE,MK-5108,RPMI7951,-3.534605935,2.0,2,1.0,1.0,4.0,0
13259,VINBLASTINE,MK-8669,RPMI7951,20.07000003,0.0,4,1.0,1.0,1.0,0
13260,VINBLASTINE,MK-8776,RPMI7951,-28.90426431,0.0,4,1.0,1.0,0.0,0
13261,VINBLASTINE,PD325901,RPMI7951,-9.156636772,4.0,4,1.0,1.0,1.0,0
13262,VINBLASTINE,SORAFENIB,RPMI7951,-5.6528353660000015,1.0,4,1.0,1.0,3.0,0
13263,VINBLASTINE,SUNITINIB,RPMI7951,-18.02883515,2.0,3,1.0,1.0,2.0,0
13264,VINBLASTINE,ZOLINZA,RPMI7951,-11.50761233,1.0,4,1.0,1.0,1.0,0
13265,VINORELBINE,ABT-888,RPMI7951,-11.41582919,3.0,3,3.0,1.0,2.0,0
13266,VINORELBINE,AZD1775,RPMI7951,-12.04218059,4.0,0,3.0,0.0,2.0,0
13267,VINORELBINE,BEZ-235,RPMI7951,2.847488305,4.0,4,3.0,1.0,0.0,0
13268,VINORELBINE,BORTEZOMIB,RPMI7951,-19.90547782,3.0,2,3.0,0.0,3.0,0
13269,VINORELBINE,DASATINIB,RPMI7951,10.28224841,2.0,3,3.0,1.0,0.0,0
13270,VINORELBINE,DINACICLIB,RPMI7951,-4.567851719,2.0,4,3.0,1.0,3.0,0
13271,VINORELBINE,ERLOTINIB,RPMI7951,-11.82033785,1.0,3,3.0,1.0,2.0,0
13272,VINORELBINE,GELDANAMYCIN,RPMI7951,-5.788734099999999,2.0,4,3.0,1.0,0.0,0
13273,VINORELBINE,LAPATINIB,RPMI7951,-7.741392683,1.0,4,3.0,1.0,3.0,0
13274,VINORELBINE,MK-2206,RPMI7951,-4.1328419589999985,0.0,0,3.0,1.0,0.0,0
13275,VINORELBINE,MK-4827,RPMI7951,-19.02440312,4.0,2,3.0,1.0,3.0,0
13276,VINORELBINE,MK-5108,RPMI7951,-28.13845329,3.0,4,3.0,1.0,3.0,0
13277,VINORELBINE,MK-8669,RPMI7951,14.64458526,3.0,4,3.0,1.0,0.0,0
13278,VINORELBINE,MK-8776,RPMI7951,-15.47640521,1.0,3,3.0,1.0,1.0,0
13279,VINORELBINE,PD325901,RPMI7951,-10.77719272,1.0,4,3.0,1.0,1.0,0
13280,VINORELBINE,SORAFENIB,RPMI7951,-20.71270282,1.0,4,3.0,1.0,1.0,0
13281,VINORELBINE,SUNITINIB,RPMI7951,-22.45454545,2.0,2,3.0,1.0,3.0,0
13282,VINORELBINE,ZOLINZA,RPMI7951,-12.14337574,1.0,3,3.0,1.0,0.0,0
13283,ZOLINZA,ABT-888,RPMI7951,11.3748888,2.0,3,4.0,1.0,2.0,0
13284,ZOLINZA,AZD1775,RPMI7951,15.09045688,4.0,2,4.0,0.0,1.0,0
13285,ZOLINZA,BEZ-235,RPMI7951,18.10883241,1.0,3,4.0,1.0,3.0,0
13286,ZOLINZA,BORTEZOMIB,RPMI7951,-1.188735,4.0,4,4.0,0.0,2.0,0
13287,ZOLINZA,DASATINIB,RPMI7951,4.062050733,3.0,2,4.0,1.0,0.0,0
13288,ZOLINZA,DINACICLIB,RPMI7951,-15.94181129,0.0,2,4.0,1.0,1.0,0
13289,ZOLINZA,ERLOTINIB,RPMI7951,19.50666573,4.0,3,4.0,1.0,1.0,0
13290,ZOLINZA,GELDANAMYCIN,RPMI7951,-18.77077469,2.0,3,4.0,1.0,3.0,0
13291,ZOLINZA,GEMCITABINE,RPMI7951,0.7203347090000001,2.0,3,4.0,1.0,4.0,0
13292,ZOLINZA,LAPATINIB,RPMI7951,1.7307765,2.0,0,4.0,1.0,4.0,0
13293,ZOLINZA,MK-2206,RPMI7951,5.6776738270000005,4.0,0,4.0,1.0,2.0,0
13294,ZOLINZA,MK-4827,RPMI7951,1.286150591,1.0,4,4.0,1.0,2.0,0
13295,ZOLINZA,MK-5108,RPMI7951,3.361015134,0.0,4,4.0,1.0,1.0,0
13296,ZOLINZA,MK-8669,RPMI7951,22.70704991,0.0,3,4.0,1.0,4.0,0
13297,ZOLINZA,MK-8776,RPMI7951,1.816810156,1.0,0,4.0,1.0,1.0,0
13298,ZOLINZA,PD325901,RPMI7951,-7.752942585,2.0,3,4.0,1.0,3.0,0
13299,ZOLINZA,SN-38,RPMI7951,8.615205411,0.0,3,4.0,1.0,1.0,0
13300,ZOLINZA,SORAFENIB,RPMI7951,-14.2526387,0.0,2,4.0,1.0,2.0,0
13301,ZOLINZA,SUNITINIB,RPMI7951,-11.93879823,3.0,2,4.0,1.0,2.0,0
13302,ZOLINZA,TOPOTECAN,RPMI7951,3.34457105,2.0,2,4.0,1.0,0.0,0
13303,5-FU,ABT-888,SKMEL30,-36.45922958,2.0,1,1.0,1.0,2.0,2
13304,5-FU,AZD1775,SKMEL30,2.288718888,1.0,1,1.0,0.0,3.0,2
13305,5-FU,BEZ-235,SKMEL30,-73.13840165,1.0,1,1.0,1.0,3.0,2
13306,5-FU,BORTEZOMIB,SKMEL30,-172.8887021,2.0,1,1.0,0.0,0.0,2
13307,5-FU,DASATINIB,SKMEL30,-4.618694814,1.0,1,1.0,1.0,3.0,2
13308,5-FU,DINACICLIB,SKMEL30,-96.61714003,0.0,1,1.0,1.0,0.0,2
13309,5-FU,ERLOTINIB,SKMEL30,13.95488386,3.0,1,1.0,1.0,0.0,2
13310,5-FU,GELDANAMYCIN,SKMEL30,-80.63896867,4.0,1,1.0,1.0,3.0,2
13311,5-FU,L778123,SKMEL30,-57.88453337,1.0,1,1.0,1.0,4.0,2
13312,5-FU,LAPATINIB,SKMEL30,9.483503745,1.0,1,1.0,1.0,1.0,2
13313,5-FU,MK-2206,SKMEL30,9.528004578,2.0,1,1.0,1.0,3.0,2
13314,5-FU,MK-4827,SKMEL30,3.766964671,3.0,1,1.0,1.0,1.0,2
13315,5-FU,MK-5108,SKMEL30,14.83857145,2.0,1,1.0,1.0,4.0,2
13316,5-FU,MK-8669,SKMEL30,28.19210471,0.0,1,1.0,1.0,0.0,2
13317,5-FU,MK-8776,SKMEL30,-81.44128366,4.0,1,1.0,1.0,3.0,2
13318,5-FU,PD325901,SKMEL30,-144.40165459999997,0.0,1,1.0,1.0,1.0,2
13319,5-FU,SORAFENIB,SKMEL30,2.120028283,2.0,1,1.0,1.0,2.0,2
13320,5-FU,SUNITINIB,SKMEL30,3.667165234,3.0,1,1.0,1.0,0.0,2
13321,5-FU,ZOLINZA,SKMEL30,-4.880397628,2.0,1,1.0,1.0,3.0,2
13322,ABT-888,BEZ-235,SKMEL30,29.52276092,3.0,1,4.0,1.0,3.0,2
13323,ABT-888,DINACICLIB,SKMEL30,7.3363541739999985,4.0,1,4.0,1.0,1.0,2
13324,ABT-888,GELDANAMYCIN,SKMEL30,30.34189343,3.0,1,4.0,1.0,0.0,2
13325,ABT-888,MK-8669,SKMEL30,-0.265864753,1.0,1,4.0,1.0,2.0,2
13326,ABT-888,MK-8776,SKMEL30,-2.321165113,4.0,1,4.0,1.0,0.0,2
13327,ABT-888,SN-38,SKMEL30,29.65052395,0.0,1,4.0,1.0,1.0,2
13328,ABT-888,SORAFENIB,SKMEL30,5.7759517,1.0,1,4.0,1.0,2.0,2
13329,ABT-888,TOPOTECAN,SKMEL30,-7.161263697000001,,1,4.0,1.0,4.0,2
13330,AZD1775,ABT-888,SKMEL30,4.137989958,2.0,1,4.0,0.0,1.0,2
13331,AZD1775,BEZ-235,SKMEL30,19.14308402,4.0,1,4.0,0.0,3.0,2
13332,AZD1775,BORTEZOMIB,SKMEL30,-15.70918499,2.0,1,4.0,0.0,3.0,2
13333,AZD1775,DASATINIB,SKMEL30,12.65571211,3.0,1,4.0,0.0,1.0,2
13334,AZD1775,DINACICLIB,SKMEL30,-9.038234997,0.0,1,4.0,0.0,2.0,2
13335,AZD1775,ERLOTINIB,SKMEL30,-2.161574901,3.0,1,4.0,0.0,3.0,2
13336,AZD1775,GELDANAMYCIN,SKMEL30,19.36086276,1.0,1,4.0,0.0,2.0,2
13337,AZD1775,LAPATINIB,SKMEL30,7.602509732000001,3.0,1,4.0,0.0,3.0,2
13338,AZD1775,MK-2206,SKMEL30,6.11429898,4.0,1,4.0,0.0,0.0,2
13339,AZD1775,MK-4827,SKMEL30,13.75569731,1.0,1,4.0,0.0,2.0,2
13340,AZD1775,MK-5108,SKMEL30,5.22874342,0.0,1,4.0,0.0,4.0,2
13341,AZD1775,MK-8669,SKMEL30,29.84403079,4.0,1,4.0,0.0,2.0,2
13342,AZD1775,MK-8776,SKMEL30,64.51711716,3.0,1,4.0,0.0,3.0,2
13343,AZD1775,PD325901,SKMEL30,4.620662632,4.0,1,4.0,0.0,3.0,2
13344,AZD1775,SN-38,SKMEL30,1.163383728,0.0,1,4.0,0.0,4.0,2
13345,AZD1775,SORAFENIB,SKMEL30,1.67903044,1.0,1,4.0,0.0,3.0,2
13346,AZD1775,TOPOTECAN,SKMEL30,13.8163619,3.0,1,4.0,0.0,3.0,2
13347,BEZ-235,DINACICLIB,SKMEL30,2.209941227,0.0,1,2.0,1.0,0.0,2
13348,BEZ-235,MK-8776,SKMEL30,39.1988903,2.0,1,2.0,1.0,3.0,2
13349,BEZ-235,SN-38,SKMEL30,22.03630487,4.0,1,2.0,1.0,2.0,2
13350,BEZ-235,SORAFENIB,SKMEL30,13.53075126,1.0,1,2.0,1.0,4.0,2
13351,BEZ-235,MK-8776,SKMEL30,39.1988903,1.0,1,2.0,1.0,3.0,2
13352,BORTEZOMIB,BEZ-235,SKMEL30,14.54971192,2.0,1,2.0,0.0,0.0,2
13353,BORTEZOMIB,DASATINIB,SKMEL30,-11.63233672,2.0,1,2.0,0.0,2.0,2
13354,BORTEZOMIB,DINACICLIB,SKMEL30,-11.61182111,1.0,1,2.0,0.0,1.0,2
13355,BORTEZOMIB,GELDANAMYCIN,SKMEL30,-5.73759191,4.0,1,2.0,0.0,2.0,2
13356,BORTEZOMIB,MK-8669,SKMEL30,9.284112587000001,1.0,1,2.0,0.0,0.0,2
13357,BORTEZOMIB,MK-8776,SKMEL30,-11.38392655,3.0,1,2.0,0.0,2.0,2
13358,BORTEZOMIB,SN-38,SKMEL30,-13.02435125,2.0,1,2.0,0.0,3.0,2
13359,BORTEZOMIB,SORAFENIB,SKMEL30,-3.118219504,1.0,1,2.0,0.0,1.0,2
13360,BORTEZOMIB,TOPOTECAN,SKMEL30,-4.762114246,3.0,1,2.0,0.0,4.0,2
13361,CARBOPLATIN,ABT-888,SKMEL30,15.7047013,1.0,1,2.0,1.0,1.0,2
13362,CARBOPLATIN,AZD1775,SKMEL30,10.49117304,0.0,1,2.0,0.0,4.0,2
13363,CARBOPLATIN,BEZ-235,SKMEL30,34.989681,2.0,1,2.0,1.0,1.0,2
13364,CARBOPLATIN,BORTEZOMIB,SKMEL30,-1.493747636,1.0,1,2.0,0.0,1.0,2
13365,CARBOPLATIN,DASATINIB,SKMEL30,-27.09030659,0.0,1,2.0,1.0,4.0,2
13366,CARBOPLATIN,DINACICLIB,SKMEL30,-9.932358999,1.0,1,2.0,1.0,0.0,2
13367,CARBOPLATIN,ERLOTINIB,SKMEL30,-2.097137031,0.0,1,2.0,1.0,3.0,2
13368,CARBOPLATIN,GELDANAMYCIN,SKMEL30,37.29371495,1.0,1,2.0,1.0,0.0,2
13369,CARBOPLATIN,L778123,SKMEL30,-4.1038521669999986,3.0,1,2.0,1.0,1.0,2
13370,CARBOPLATIN,LAPATINIB,SKMEL30,-15.19171246,4.0,1,2.0,1.0,1.0,2
13371,CARBOPLATIN,MK-2206,SKMEL30,21.7903119,4.0,1,2.0,1.0,2.0,2
13372,CARBOPLATIN,MK-4827,SKMEL30,1.480853469,2.0,1,2.0,1.0,3.0,2
13373,CARBOPLATIN,MK-5108,SKMEL30,6.700461436,4.0,1,2.0,1.0,2.0,2
13374,CARBOPLATIN,MK-8669,SKMEL30,38.98004749,1.0,1,2.0,1.0,3.0,2
13375,CARBOPLATIN,MK-8776,SKMEL30,39.09045434,3.0,1,2.0,1.0,3.0,2
13376,CARBOPLATIN,PD325901,SKMEL30,-19.4100816,3.0,1,2.0,1.0,4.0,2
13377,CARBOPLATIN,SORAFENIB,SKMEL30,-2.38363499,1.0,1,2.0,1.0,3.0,2
13378,CARBOPLATIN,SUNITINIB,SKMEL30,-5.528383663,2.0,1,2.0,1.0,3.0,2
13379,CARBOPLATIN,ZOLINZA,SKMEL30,-1.237884744,4.0,1,2.0,1.0,3.0,2
13380,CYCLOPHOSPHAMIDE,ABT-888,SKMEL30,3.108574417,0.0,1,3.0,0.0,2.0,2
13381,CYCLOPHOSPHAMIDE,AZD1775,SKMEL30,9.047295543999999,0.0,1,3.0,0.0,3.0,2
13382,CYCLOPHOSPHAMIDE,BEZ-235,SKMEL30,18.44648099,1.0,1,3.0,0.0,2.0,2
13383,CYCLOPHOSPHAMIDE,BORTEZOMIB,SKMEL30,7.190797157,0.0,1,3.0,0.0,3.0,2
13384,CYCLOPHOSPHAMIDE,DASATINIB,SKMEL30,-24.34554135,1.0,1,3.0,0.0,2.0,2
13385,CYCLOPHOSPHAMIDE,DINACICLIB,SKMEL30,5.594977816,1.0,1,3.0,0.0,3.0,2
13386,CYCLOPHOSPHAMIDE,ERLOTINIB,SKMEL30,-3.91554806,0.0,1,3.0,0.0,4.0,2
13387,CYCLOPHOSPHAMIDE,GELDANAMYCIN,SKMEL30,-10.78081908,0.0,1,3.0,0.0,4.0,2
13388,CYCLOPHOSPHAMIDE,L778123,SKMEL30,11.04628035,3.0,1,3.0,0.0,4.0,2
13389,CYCLOPHOSPHAMIDE,LAPATINIB,SKMEL30,-12.4487957,4.0,1,3.0,0.0,3.0,2
13390,CYCLOPHOSPHAMIDE,MK-2206,SKMEL30,13.74933436,4.0,1,3.0,0.0,1.0,2
13391,CYCLOPHOSPHAMIDE,MK-4827,SKMEL30,-0.280705457,3.0,1,3.0,0.0,1.0,2
13392,CYCLOPHOSPHAMIDE,MK-5108,SKMEL30,20.04232712,3.0,1,3.0,0.0,4.0,2
13393,CYCLOPHOSPHAMIDE,MK-8669,SKMEL30,34.48879438,2.0,1,3.0,0.0,4.0,2
13394,CYCLOPHOSPHAMIDE,MK-8776,SKMEL30,9.54768201,4.0,1,3.0,0.0,3.0,2
13395,CYCLOPHOSPHAMIDE,PD325901,SKMEL30,-3.5720475780000003,0.0,1,3.0,0.0,2.0,2
13396,CYCLOPHOSPHAMIDE,SORAFENIB,SKMEL30,4.840625339,1.0,1,3.0,0.0,2.0,2
13397,CYCLOPHOSPHAMIDE,SUNITINIB,SKMEL30,1.389722388,2.0,1,3.0,0.0,1.0,2
13398,CYCLOPHOSPHAMIDE,ZOLINZA,SKMEL30,15.35866297,3.0,1,3.0,0.0,3.0,2
13399,DASATINIB,ABT-888,SKMEL30,-27.18860154,0.0,1,3.0,1.0,0.0,2
13400,DASATINIB,BEZ-235,SKMEL30,34.11083944,4.0,1,3.0,1.0,1.0,2
13401,DASATINIB,DINACICLIB,SKMEL30,0.335600368,2.0,1,3.0,1.0,0.0,2
13402,DASATINIB,GELDANAMYCIN,SKMEL30,-22.05733284,4.0,1,3.0,1.0,4.0,2
13403,DASATINIB,MK-8669,SKMEL30,19.68272563,4.0,1,3.0,1.0,1.0,2
13404,DASATINIB,MK-8776,SKMEL30,13.0786956,1.0,1,3.0,1.0,0.0,2
13405,DASATINIB,SN-38,SKMEL30,-11.11532941,4.0,1,3.0,1.0,2.0,2
13406,DASATINIB,SORAFENIB,SKMEL30,-17.45443374,3.0,1,3.0,1.0,1.0,2
13407,DASATINIB,TOPOTECAN,SKMEL30,-18.64284517,1.0,1,3.0,1.0,2.0,2
13408,DEXAMETHASONE,ABT-888,SKMEL30,4.110449425,2.0,1,3.0,0.0,3.0,2
13409,DEXAMETHASONE,AZD1775,SKMEL30,11.0391536,4.0,1,3.0,0.0,2.0,2
13410,DEXAMETHASONE,BEZ-235,SKMEL30,41.01777853,2.0,1,3.0,0.0,2.0,2
13411,DEXAMETHASONE,BORTEZOMIB,SKMEL30,8.884595755,3.0,1,3.0,0.0,2.0,2
13412,DEXAMETHASONE,DASATINIB,SKMEL30,-15.5409231,4.0,1,3.0,0.0,2.0,2
13413,DEXAMETHASONE,DINACICLIB,SKMEL30,-2.31001771,3.0,1,3.0,0.0,1.0,2
13414,DEXAMETHASONE,ERLOTINIB,SKMEL30,-2.8817671610000004,4.0,1,3.0,0.0,1.0,2
13415,DEXAMETHASONE,GELDANAMYCIN,SKMEL30,7.496298517,1.0,1,3.0,0.0,2.0,2
13416,DEXAMETHASONE,L778123,SKMEL30,27.61992149,3.0,1,3.0,0.0,1.0,2
13417,DEXAMETHASONE,LAPATINIB,SKMEL30,-4.610490963,4.0,1,3.0,0.0,2.0,2
13418,DEXAMETHASONE,MK-2206,SKMEL30,22.06917149,4.0,1,3.0,0.0,3.0,2
13419,DEXAMETHASONE,MK-4827,SKMEL30,4.921890887,2.0,1,3.0,0.0,1.0,2
13420,DEXAMETHASONE,MK-5108,SKMEL30,11.00823304,0.0,1,3.0,0.0,3.0,2
13421,DEXAMETHASONE,MK-8669,SKMEL30,42.82580631,1.0,1,3.0,0.0,1.0,2
13422,DEXAMETHASONE,MK-8776,SKMEL30,-1.039761776,4.0,1,3.0,0.0,1.0,2
13423,DEXAMETHASONE,PD325901,SKMEL30,25.23966366,4.0,1,3.0,0.0,2.0,2
13424,DEXAMETHASONE,SORAFENIB,SKMEL30,8.158212698,4.0,1,3.0,0.0,1.0,2
13425,DEXAMETHASONE,SUNITINIB,SKMEL30,8.352167866,4.0,1,3.0,0.0,3.0,2
13426,DEXAMETHASONE,ZOLINZA,SKMEL30,14.53281206,3.0,1,3.0,0.0,4.0,2
13427,DINACICLIB,MK-8776,SKMEL30,9.952803291,1.0,1,0.0,1.0,2.0,2
13428,DOXORUBICIN,ABT-888,SKMEL30,-16.76489181,2.0,1,0.0,1.0,3.0,2
13429,DOXORUBICIN,AZD1775,SKMEL30,10.53121837,3.0,1,0.0,0.0,1.0,2
13430,DOXORUBICIN,BEZ-235,SKMEL30,-4.467503695,4.0,1,0.0,1.0,2.0,2
13431,DOXORUBICIN,BORTEZOMIB,SKMEL30,-13.39101488,4.0,1,0.0,0.0,1.0,2
13432,DOXORUBICIN,DASATINIB,SKMEL30,2.63913352,4.0,1,0.0,1.0,3.0,2
13433,DOXORUBICIN,DINACICLIB,SKMEL30,-0.739713492,0.0,1,0.0,1.0,1.0,2
13434,DOXORUBICIN,ERLOTINIB,SKMEL30,-0.245092368,1.0,1,0.0,1.0,2.0,2
13435,DOXORUBICIN,GELDANAMYCIN,SKMEL30,-4.096792214,0.0,1,0.0,1.0,0.0,2
13436,DOXORUBICIN,L778123,SKMEL30,-18.0519715,0.0,1,0.0,1.0,3.0,2
13437,DOXORUBICIN,LAPATINIB,SKMEL30,2.569970236,0.0,1,0.0,1.0,1.0,2
13438,DOXORUBICIN,MK-2206,SKMEL30,14.345228699999998,1.0,1,0.0,1.0,0.0,2
13439,DOXORUBICIN,MK-4827,SKMEL30,1.936193831,3.0,1,0.0,1.0,2.0,2
13440,DOXORUBICIN,MK-5108,SKMEL30,2.218550563,3.0,1,0.0,1.0,4.0,2
13441,DOXORUBICIN,MK-8669,SKMEL30,21.17126116,3.0,1,0.0,1.0,3.0,2
13442,DOXORUBICIN,MK-8776,SKMEL30,37.95548534,4.0,1,0.0,1.0,0.0,2
13443,DOXORUBICIN,PD325901,SKMEL30,-24.51115165,1.0,1,0.0,1.0,4.0,2
13444,DOXORUBICIN,SORAFENIB,SKMEL30,-5.768527904,1.0,1,0.0,1.0,2.0,2
13445,DOXORUBICIN,SUNITINIB,SKMEL30,-4.046160182,4.0,1,0.0,1.0,2.0,2
13446,DOXORUBICIN,ZOLINZA,SKMEL30,-0.176543302,0.0,1,0.0,1.0,0.0,2
13447,ERLOTINIB,ABT-888,SKMEL30,-1.2771474040000002,4.0,1,0.0,1.0,3.0,2
13448,ERLOTINIB,BEZ-235,SKMEL30,40.3172508,0.0,1,0.0,1.0,0.0,2
13449,ERLOTINIB,BORTEZOMIB,SKMEL30,2.096111215,0.0,1,0.0,0.0,1.0,2
13450,ERLOTINIB,DASATINIB,SKMEL30,-20.14259668,3.0,1,0.0,1.0,2.0,2
13451,ERLOTINIB,DINACICLIB,SKMEL30,4.158533923,0.0,1,0.0,1.0,3.0,2
13452,ERLOTINIB,GELDANAMYCIN,SKMEL30,5.527399186,4.0,1,0.0,1.0,1.0,2
13453,ERLOTINIB,MK-8669,SKMEL30,62.09326122,4.0,1,0.0,1.0,1.0,2
13454,ERLOTINIB,MK-8776,SKMEL30,24.93792278,2.0,1,0.0,1.0,4.0,2
13455,ERLOTINIB,PD325901,SKMEL30,9.344503391,2.0,1,0.0,1.0,4.0,2
13456,ERLOTINIB,SN-38,SKMEL30,14.15300232,2.0,1,0.0,1.0,0.0,2
13457,ERLOTINIB,SORAFENIB,SKMEL30,8.125797354,1.0,1,0.0,1.0,3.0,2
13458,ERLOTINIB,TOPOTECAN,SKMEL30,33.82957414,3.0,1,0.0,1.0,2.0,2
13459,ETOPOSIDE,ABT-888,SKMEL30,-4.583916575,3.0,1,2.0,1.0,2.0,2
13460,ETOPOSIDE,AZD1775,SKMEL30,19.87151541,3.0,1,2.0,0.0,4.0,2
13461,ETOPOSIDE,BEZ-235,SKMEL30,19.05504017,2.0,1,2.0,1.0,1.0,2
13462,ETOPOSIDE,BORTEZOMIB,SKMEL30,-0.547561579,1.0,1,2.0,0.0,4.0,2
13463,ETOPOSIDE,DASATINIB,SKMEL30,-32.47747331,4.0,1,2.0,1.0,2.0,2
13464,ETOPOSIDE,DINACICLIB,SKMEL30,3.027830394,1.0,1,2.0,1.0,0.0,2
13465,ETOPOSIDE,ERLOTINIB,SKMEL30,19.96889488,2.0,1,2.0,1.0,0.0,2
13466,ETOPOSIDE,GELDANAMYCIN,SKMEL30,32.84665347,0.0,1,2.0,1.0,4.0,2
13467,ETOPOSIDE,LAPATINIB,SKMEL30,5.946849144,4.0,1,2.0,1.0,4.0,2
13468,ETOPOSIDE,MK-2206,SKMEL30,33.04954641,2.0,1,2.0,1.0,2.0,2
13469,ETOPOSIDE,MK-4827,SKMEL30,12.74273808,2.0,1,2.0,1.0,0.0,2
13470,ETOPOSIDE,MK-5108,SKMEL30,16.3525159,4.0,1,2.0,1.0,2.0,2
13471,ETOPOSIDE,MK-8669,SKMEL30,28.66295459,0.0,1,2.0,1.0,4.0,2
13472,ETOPOSIDE,MK-8776,SKMEL30,58.93855866,2.0,1,2.0,1.0,0.0,2
13473,ETOPOSIDE,PD325901,SKMEL30,13.82899063,4.0,1,2.0,1.0,3.0,2
13474,ETOPOSIDE,SORAFENIB,SKMEL30,7.485480052000001,1.0,1,2.0,1.0,1.0,2
13475,ETOPOSIDE,SUNITINIB,SKMEL30,4.845466021,3.0,1,2.0,1.0,2.0,2
13476,ETOPOSIDE,ZOLINZA,SKMEL30,1.739262354,2.0,1,2.0,1.0,1.0,2
13477,GELDANAMYCIN,BEZ-235,SKMEL30,48.27593907,2.0,1,0.0,1.0,4.0,2
13478,GELDANAMYCIN,DINACICLIB,SKMEL30,5.987007426,2.0,1,0.0,1.0,1.0,2
13479,GELDANAMYCIN,MK-8776,SKMEL30,37.16106996,4.0,1,0.0,1.0,4.0,2
13480,GELDANAMYCIN,SN-38,SKMEL30,38.26844823,1.0,1,0.0,1.0,1.0,2
13481,GELDANAMYCIN,SORAFENIB,SKMEL30,-1.793855383,2.0,1,0.0,1.0,1.0,2
13482,GELDANAMYCIN,TOPOTECAN,SKMEL30,48.38401733,3.0,1,0.0,1.0,1.0,2
13483,GEMCITABINE,ABT-888,SKMEL30,-7.4580667310000015,0.0,1,2.0,1.0,0.0,2
13484,GEMCITABINE,AZD1775,SKMEL30,6.861326366,3.0,1,2.0,0.0,2.0,2
13485,GEMCITABINE,BEZ-235,SKMEL30,11.31620051,0.0,1,2.0,1.0,4.0,2
13486,GEMCITABINE,BORTEZOMIB,SKMEL30,0.10854072,4.0,1,2.0,0.0,3.0,2
13487,GEMCITABINE,DASATINIB,SKMEL30,2.379888596,2.0,1,2.0,1.0,3.0,2
13488,GEMCITABINE,DINACICLIB,SKMEL30,-6.607719800000001,3.0,1,2.0,1.0,2.0,2
13489,GEMCITABINE,ERLOTINIB,SKMEL30,8.441768514,1.0,1,2.0,1.0,1.0,2
13490,GEMCITABINE,GELDANAMYCIN,SKMEL30,19.2114345,0.0,1,2.0,1.0,4.0,2
13491,GEMCITABINE,LAPATINIB,SKMEL30,0.27939977,0.0,1,2.0,1.0,4.0,2
13492,GEMCITABINE,MK-2206,SKMEL30,14.36440625,1.0,1,2.0,1.0,4.0,2
13493,GEMCITABINE,MK-4827,SKMEL30,4.103088752,3.0,1,2.0,1.0,0.0,2
13494,GEMCITABINE,MK-5108,SKMEL30,8.902630868,4.0,1,2.0,1.0,3.0,2
