Compound,Channel,Experiment,Dose,Response
Zolinza,MDAMB436,0,1.4,27.599999999999994
Zolinza,MDAMB436,1,1.4,24.400000000000006
Zolinza,MDAMB436,2,1.4,24.200000000000003
Zolinza,MDAMB436,3,1.4,21.900000000000006
Zolinza,MDAMB436,4,1.4,15.599999999999994
Zolinza,MDAMB436,5,1.4,30.900000000000006
Zolinza,MDAMB436,0,4.0,52.800000000000004
Zolinza,MDAMB436,1,4.0,52.1
Zolinza,MDAMB436,2,4.0,54.4
Zolinza,MDAMB436,3,4.0,54.6
Zolinza,MDAMB436,4,4.0,49.4
Zolinza,MDAMB436,5,4.0,49.5
Zolinza,MSTO,0,0.0019,53.3
Zolinza,MSTO,1,0.0019,36.7
Zolinza,MSTO,2,0.0019,8.399999999999991
Zolinza,MSTO,3,0.0019,-20.39999999999999
Zolinza,MSTO,4,0.0019,1.7999999999999972
Zolinza,MSTO,5,0.0019,52.7
Zolinza,MSTO,0,0.0055,28.700000000000003
Zolinza,MSTO,1,0.0055,26.200000000000003
Zolinza,MSTO,2,0.0055,-2.8999999999999915
Zolinza,MSTO,3,0.0055,-8.800000000000011
Zolinza,MSTO,4,0.0055,11.099999999999994
Zolinza,MSTO,5,0.0055,-20.19999999999999
Zolinza,MSTO,0,0.017,50.0
Zolinza,MSTO,1,0.017,29.599999999999994
Zolinza,MSTO,2,0.017,-0.29999999999998295
Zolinza,MSTO,3,0.017,5.200000000000003
Zolinza,MSTO,4,0.017,-4.5
Zolinza,MSTO,5,0.017,90.6
Zolinza,MSTO,0,0.05,4.6000000000000085
Zolinza,MSTO,1,0.05,92.4
Zolinza,MSTO,2,0.05,22.599999999999994
Zolinza,MSTO,3,0.05,34.7
Zolinza,MSTO,4,0.05,11.200000000000003
Zolinza,MSTO,5,0.05,-23.400000000000006
Zolinza,MSTO,0,0.15,46.599999999999994
Zolinza,MSTO,1,0.15,96.8
Zolinza,MSTO,2,0.15,76.1
Zolinza,MSTO,3,0.15,96.7
Zolinza,MSTO,4,0.15,4.400000000000006
Zolinza,MSTO,5,0.15,26.0
Zolinza,MSTO,0,0.45,97.5
Zolinza,MSTO,1,0.45,95.5
Zolinza,MSTO,2,0.45,50.2
Zolinza,MSTO,3,0.45,1.7000000000000028
Zolinza,MSTO,4,0.45,35.599999999999994
Zolinza,MSTO,5,0.45,96.8
Zolinza,MSTO,0,1.4,60.0
Zolinza,MSTO,1,1.4,98.3
Zolinza,MSTO,2,1.4,70.8
Zolinza,MSTO,3,1.4,99.1
Zolinza,MSTO,4,1.4,48.6
Zolinza,MSTO,5,1.4,87.1
Zolinza,MSTO,0,4.0,85.5
Zolinza,MSTO,1,4.0,90.3
Zolinza,MSTO,2,4.0,88.4
Zolinza,MSTO,3,4.0,92.9
Zolinza,MSTO,4,4.0,79.2
Zolinza,MSTO,5,4.0,91.8
Zolinza,NCIH1650,0,0.0019,4.299999999999997
Zolinza,NCIH1650,1,0.0019,1.2000000000000028
Zolinza,NCIH1650,2,0.0019,-1.4000000000000057
Zolinza,NCIH1650,3,0.0019,5.0
Zolinza,NCIH1650,4,0.0019,3.4000000000000057
Zolinza,NCIH1650,5,0.0019,0.9000000000000057
Zolinza,NCIH1650,0,0.0055,2.700000000000003
Zolinza,NCIH1650,1,0.0055,-0.20000000000000284
Zolinza,NCIH1650,2,0.0055,-8.800000000000011
Zolinza,NCIH1650,3,0.0055,9.5
Zolinza,NCIH1650,4,0.0055,5.0
Zolinza,NCIH1650,5,0.0055,1.7000000000000028
Zolinza,NCIH1650,0,0.017,1.5999999999999943
Zolinza,NCIH1650,1,0.017,-2.799999999999997
Zolinza,NCIH1650,2,0.017,-3.4000000000000057
Zolinza,NCIH1650,3,0.017,-2.299999999999997
Zolinza,NCIH1650,4,0.017,4.200000000000003
Zolinza,NCIH1650,5,0.017,10.700000000000003
Zolinza,NCIH1650,0,0.05,3.9000000000000057
Zolinza,NCIH1650,1,0.05,0.7000000000000028
Zolinza,NCIH1650,2,0.05,-7.400000000000006
Zolinza,NCIH1650,3,0.05,4.800000000000011
Zolinza,NCIH1650,4,0.05,4.0
Zolinza,NCIH1650,5,0.05,2.5
Zolinza,NCIH1650,0,0.15,-9.899999999999991
Zolinza,NCIH1650,1,0.15,-11.000000000000014
Zolinza,NCIH1650,2,0.15,-2.6000000000000085
Zolinza,NCIH1650,3,0.15,3.0
Zolinza,NCIH1650,4,0.15,-3.8999999999999915
Zolinza,NCIH1650,5,0.15,-16.799999999999997
Zolinza,NCIH1650,0,0.45,-5.099999999999994
Zolinza,NCIH1650,1,0.45,-3.0
Zolinza,NCIH1650,2,0.45,10.900000000000006
Zolinza,NCIH1650,3,0.45,18.900000000000006
Zolinza,NCIH1650,4,0.45,4.5
Zolinza,NCIH1650,5,0.45,10.299999999999997
Zolinza,NCIH1650,0,1.4,23.799999999999997
Zolinza,NCIH1650,1,1.4,9.799999999999997
Zolinza,NCIH1650,2,1.4,16.299999999999997
Zolinza,NCIH1650,3,1.4,24.0
Zolinza,NCIH1650,4,1.4,20.799999999999997
Zolinza,NCIH1650,5,1.4,19.799999999999997
Zolinza,NCIH1650,0,4.0,48.8
Zolinza,NCIH1650,1,4.0,47.4
Zolinza,NCIH1650,2,4.0,48.199999999999996
Zolinza,NCIH1650,3,4.0,50.4
Zolinza,NCIH1650,4,4.0,52.800000000000004
Zolinza,NCIH1650,5,4.0,54.4
Zolinza,NCIH2122,0,0.0019,-5.5
Zolinza,NCIH2122,1,0.0019,-2.0
Zolinza,NCIH2122,2,0.0019,-8.899999999999991
Zolinza,NCIH2122,3,0.0019,-11.099999999999994
Zolinza,NCIH2122,4,0.0019,4.400000000000006
Zolinza,NCIH2122,5,0.0019,-0.20000000000000284
Zolinza,NCIH2122,0,0.0055,-6.299999999999997
Zolinza,NCIH2122,1,0.0055,4.0
Zolinza,NCIH2122,2,0.0055,-7.59999999999998
Zolinza,NCIH2122,3,0.0055,-3.799999999999997
Zolinza,NCIH2122,4,0.0055,7.699999999999989
Zolinza,NCIH2122,5,0.0055,2.5
Zolinza,NCIH2122,0,0.017,-4.0
Zolinza,NCIH2122,1,0.017,-0.7999999999999972
Zolinza,NCIH2122,2,0.017,-19.900000000000006
Zolinza,NCIH2122,3,0.017,-10.700000000000003
Zolinza,NCIH2122,4,0.017,3.1000000000000085
Zolinza,NCIH2122,5,0.017,-6.099999999999994
Zolinza,NCIH2122,0,0.05,-12.000000000000014
Zolinza,NCIH2122,1,0.05,0.9000000000000057
Zolinza,NCIH2122,2,0.05,-6.8999999999999915
Zolinza,NCIH2122,3,0.05,-5.400000000000006
Zolinza,NCIH2122,4,0.05,8.399999999999991
Zolinza,NCIH2122,5,0.05,6.299999999999997
Zolinza,NCIH2122,0,0.15,0.5999999999999943
Zolinza,NCIH2122,1,0.15,3.0
Zolinza,NCIH2122,2,0.15,2.799999999999997
Zolinza,NCIH2122,3,0.15,1.0
Zolinza,NCIH2122,4,0.15,0.5
Zolinza,NCIH2122,5,0.15,1.2999999999999972
Zolinza,NCIH2122,0,0.45,15.900000000000006
Zolinza,NCIH2122,1,0.45,22.0
Zolinza,NCIH2122,2,0.45,36.7
Zolinza,NCIH2122,3,0.45,29.799999999999997
Zolinza,NCIH2122,4,0.45,18.099999999999994
Zolinza,NCIH2122,5,0.45,23.700000000000003
Zolinza,NCIH2122,0,1.4,69.9
Zolinza,NCIH2122,1,1.4,67.9
Zolinza,NCIH2122,2,1.4,65.9
Zolinza,NCIH2122,3,1.4,54.4
Zolinza,NCIH2122,4,1.4,63.800000000000004
Zolinza,NCIH2122,5,1.4,63.1
Zolinza,NCIH2122,0,4.0,88.8
Zolinza,NCIH2122,1,4.0,90.3
Zolinza,NCIH2122,2,4.0,90.8
Zolinza,NCIH2122,3,4.0,90.3
Zolinza,NCIH2122,4,4.0,87.1
Zolinza,NCIH2122,5,4.0,87.3
Zolinza,NCIH23,0,0.0019,1.5
Zolinza,NCIH23,1,0.0019,0.5999999999999943
Zolinza,NCIH23,2,0.0019,-2.4000000000000057
Zolinza,NCIH23,3,0.0019,2.5
Zolinza,NCIH23,4,0.0019,-8.899999999999991
Zolinza,NCIH23,5,0.0019,4.1000000000000085
Zolinza,NCIH23,0,0.0055,-10.900000000000006
Zolinza,NCIH23,1,0.0055,9.0
Zolinza,NCIH23,2,0.0055,-2.0
Zolinza,NCIH23,3,0.0055,-10.200000000000003
Zolinza,NCIH23,4,0.0055,5.400000000000006
Zolinza,NCIH23,5,0.0055,11.0
Zolinza,NCIH23,0,0.017,6.0
Zolinza,NCIH23,1,0.017,-6.400000000000006
Zolinza,NCIH23,2,0.017,15.299999999999997
Zolinza,NCIH23,3,0.017,-1.6999999999999886
Zolinza,NCIH23,4,0.017,-6.200000000000003
Zolinza,NCIH23,5,0.017,-0.29999999999998295
Zolinza,NCIH23,0,0.05,-8.0
Zolinza,NCIH23,1,0.05,-6.800000000000011
Zolinza,NCIH23,2,0.05,10.200000000000003
Zolinza,NCIH23,3,0.05,-5.699999999999989
Zolinza,NCIH23,4,0.05,1.5999999999999943
Zolinza,NCIH23,5,0.05,-1.0
Zolinza,NCIH23,0,0.15,-13.900000000000006
Zolinza,NCIH23,1,0.15,-8.700000000000003
Zolinza,NCIH23,2,0.15,-10.800000000000011
Zolinza,NCIH23,3,0.15,-5.5
Zolinza,NCIH23,4,0.15,-12.400000000000006
Zolinza,NCIH23,5,0.15,-16.900000000000006
Zolinza,NCIH23,0,0.45,97.0
Zolinza,NCIH23,1,0.45,0.5999999999999943
Zolinza,NCIH23,2,0.45,-5.90000000000002
Zolinza,NCIH23,3,0.45,-8.099999999999994
Zolinza,NCIH23,4,0.45,-4.6000000000000085
Zolinza,NCIH23,5,0.45,1.4000000000000057
Zolinza,NCIH23,0,1.4,15.700000000000003
Zolinza,NCIH23,1,1.4,28.400000000000006
Zolinza,NCIH23,2,1.4,26.200000000000003
Zolinza,NCIH23,3,1.4,30.700000000000003
Zolinza,NCIH23,4,1.4,31.299999999999997
Zolinza,NCIH23,5,1.4,32.400000000000006
Zolinza,NCIH23,0,4.0,95.9
Zolinza,NCIH23,1,4.0,93.2
Zolinza,NCIH23,2,4.0,90.9
Zolinza,NCIH23,3,4.0,93.1
Zolinza,NCIH23,4,4.0,90.6
Zolinza,NCIH23,5,4.0,91.3
Zolinza,NCIH460,0,0.0019,12.900000000000006
Zolinza,NCIH460,1,0.0019,18.200000000000003
Zolinza,NCIH460,2,0.0019,2.200000000000003
Zolinza,NCIH460,3,0.0019,2.700000000000003
Zolinza,NCIH460,4,0.0019,7.799999999999997
Zolinza,NCIH460,5,0.0019,11.099999999999994
Zolinza,NCIH460,0,0.0055,10.0
Zolinza,NCIH460,1,0.0055,14.0
Zolinza,NCIH460,2,0.0055,3.5
Zolinza,NCIH460,3,0.0055,10.5
Zolinza,NCIH460,4,0.0055,7.0
Zolinza,NCIH460,5,0.0055,1.7000000000000028
Zolinza,NCIH460,0,0.017,12.5
Zolinza,NCIH460,1,0.017,9.599999999999994
Zolinza,NCIH460,2,0.017,4.700000000000003
Zolinza,NCIH460,3,0.017,4.900000000000006
Zolinza,NCIH460,4,0.017,7.299999999999997
Zolinza,NCIH460,5,0.017,14.599999999999994
Zolinza,NCIH460,0,0.05,9.599999999999994
Zolinza,NCIH460,1,0.05,14.900000000000006
Zolinza,NCIH460,2,0.05,-1.299999999999983
Zolinza,NCIH460,3,0.05,7.099999999999994
Zolinza,NCIH460,4,0.05,2.200000000000003
Zolinza,NCIH460,5,0.05,4.299999999999997
Zolinza,NCIH460,0,0.15,0.29999999999999716
Zolinza,NCIH460,1,0.15,-2.8999999999999915
Zolinza,NCIH460,2,0.15,11.299999999999997
Zolinza,NCIH460,3,0.15,14.200000000000003
Zolinza,NCIH460,4,0.15,8.399999999999991
Zolinza,NCIH460,5,0.15,3.1000000000000085
Zolinza,NCIH460,0,0.45,1.5
Zolinza,NCIH460,1,0.45,-5.699999999999989
Zolinza,NCIH460,2,0.45,-3.6000000000000085
Zolinza,NCIH460,3,0.45,-2.0999999999999943
Zolinza,NCIH460,4,0.45,5.6000000000000085
Zolinza,NCIH460,5,0.45,4.5
Zolinza,NCIH460,0,1.4,3.200000000000003
Zolinza,NCIH460,1,1.4,-1.2000000000000028
Zolinza,NCIH460,2,1.4,11.400000000000006
Zolinza,NCIH460,3,1.4,12.400000000000006
Zolinza,NCIH460,4,1.4,12.700000000000003
Zolinza,NCIH460,5,1.4,13.400000000000006
Zolinza,NCIH460,0,4.0,69.0
Zolinza,NCIH460,1,4.0,67.5
Zolinza,NCIH460,2,4.0,80.6
Zolinza,NCIH460,3,4.0,68.0
Zolinza,NCIH460,4,4.0,69.2
Zolinza,NCIH460,5,4.0,66.0
Zolinza,NCIH520,0,0.0019,-4.299999999999997
Zolinza,NCIH520,1,0.0019,-2.200000000000003
Zolinza,NCIH520,2,0.0019,22.099999999999994
Zolinza,NCIH520,3,0.0019,-15.900000000000006
Zolinza,NCIH520,4,0.0019,-19.19999999999999
Zolinza,NCIH520,5,0.0019,18.5
Zolinza,NCIH520,0,0.0055,-26.099999999999994
Zolinza,NCIH520,1,0.0055,18.400000000000006
Zolinza,NCIH520,2,0.0055,0.7999999999999972
Zolinza,NCIH520,3,0.0055,-8.0
Zolinza,NCIH520,4,0.0055,-4.90000000000002
Zolinza,NCIH520,5,0.0055,3.799999999999997
Zolinza,NCIH520,0,0.017,5.6000000000000085
Zolinza,NCIH520,1,0.017,18.700000000000003
Zolinza,NCIH520,2,0.017,5.5
Zolinza,NCIH520,3,0.017,-14.199999999999989
Zolinza,NCIH520,4,0.017,-5.0
Zolinza,NCIH520,5,0.017,11.299999999999997
Zolinza,NCIH520,0,0.05,4.1000000000000085
Zolinza,NCIH520,1,0.05,-0.8999999999999915
Zolinza,NCIH520,2,0.05,0.09999999999999432
Zolinza,NCIH520,3,0.05,-10.700000000000003
Zolinza,NCIH520,4,0.05,-20.39999999999999
Zolinza,NCIH520,5,0.05,2.0
Zolinza,NCIH520,0,0.15,-17.30000000000001
Zolinza,NCIH520,1,0.15,-3.6000000000000085
Zolinza,NCIH520,2,0.15,2.799999999999997
Zolinza,NCIH520,3,0.15,-4.699999999999989
Zolinza,NCIH520,4,0.15,-4.5
Zolinza,NCIH520,5,0.15,-24.599999999999994
Zolinza,NCIH520,0,0.45,-25.200000000000003
Zolinza,NCIH520,1,0.45,-0.7999999999999972
Zolinza,NCIH520,2,0.45,-6.699999999999989
Zolinza,NCIH520,3,0.45,-7.099999999999994
Zolinza,NCIH520,4,0.45,-9.400000000000006
Zolinza,NCIH520,5,0.45,4.700000000000003
Zolinza,NCIH520,0,1.4,35.8
Zolinza,NCIH520,1,1.4,43.3
Zolinza,NCIH520,2,1.4,39.800000000000004
Zolinza,NCIH520,3,1.4,37.1
Zolinza,NCIH520,4,1.4,43.99999999999999
Zolinza,NCIH520,5,1.4,54.9
Zolinza,NCIH520,0,4.0,90.6
Zolinza,NCIH520,1,4.0,85.0
Zolinza,NCIH520,2,4.0,88.5
Zolinza,NCIH520,3,4.0,88.4
Zolinza,NCIH520,4,4.0,85.9
Zolinza,NCIH520,5,4.0,88.1
Zolinza,OCUBM,0,0.0019,7.099999999999994
Zolinza,OCUBM,1,0.0019,3.4000000000000057
Zolinza,OCUBM,2,0.0019,-1.4999999999999858
Zolinza,OCUBM,3,0.0019,-8.5
Zolinza,OCUBM,4,0.0019,-14.999999999999986
Zolinza,OCUBM,5,0.0019,9.700000000000003
Zolinza,OCUBM,0,0.0055,12.099999999999994
Zolinza,OCUBM,1,0.0055,4.5
Zolinza,OCUBM,2,0.0055,-4.0
Zolinza,OCUBM,3,0.0055,-1.2000000000000028
Zolinza,OCUBM,4,0.0055,7.099999999999994
Zolinza,OCUBM,5,0.0055,-7.099999999999994
Zolinza,OCUBM,0,0.017,8.700000000000003
Zolinza,OCUBM,1,0.017,6.1000000000000085
Zolinza,OCUBM,2,0.017,-3.799999999999997
Zolinza,OCUBM,3,0.017,-8.0
Zolinza,OCUBM,4,0.017,-8.5
Zolinza,OCUBM,5,0.017,-4.400000000000006
Zolinza,OCUBM,0,0.05,1.2999999999999972
Zolinza,OCUBM,1,0.05,1.0
Zolinza,OCUBM,2,0.05,-12.299999999999997
Zolinza,OCUBM,3,0.05,-11.800000000000011
Zolinza,OCUBM,4,0.05,-9.099999999999994
Zolinza,OCUBM,5,0.05,-4.299999999999997
Zolinza,OCUBM,0,0.15,-17.10000000000001
Zolinza,OCUBM,1,0.15,-11.200000000000017
Zolinza,OCUBM,2,0.15,3.9000000000000057
Zolinza,OCUBM,3,0.15,-3.8999999999999915
Zolinza,OCUBM,4,0.15,-19.5
Zolinza,OCUBM,5,0.15,-28.80000000000001
Zolinza,OCUBM,0,0.45,7.599999999999994
Zolinza,OCUBM,1,0.45,9.099999999999994
Zolinza,OCUBM,2,0.45,21.700000000000003
Zolinza,OCUBM,3,0.45,22.799999999999997
Zolinza,OCUBM,4,0.45,24.5
Zolinza,OCUBM,5,0.45,15.299999999999997
Zolinza,OCUBM,0,1.4,74.1
Zolinza,OCUBM,1,1.4,81.7
Zolinza,OCUBM,2,1.4,67.5
Zolinza,OCUBM,3,1.4,81.3
Zolinza,OCUBM,4,1.4,78.3
Zolinza,OCUBM,5,1.4,80.7
Zolinza,OCUBM,0,4.0,95.8
Zolinza,OCUBM,1,4.0,96.5
Zolinza,OCUBM,2,4.0,93.1
Zolinza,OCUBM,3,4.0,92.7
Zolinza,OCUBM,4,4.0,95.2
Zolinza,OCUBM,5,4.0,95.4
Zolinza,OV90,0,0.0019,16.299999999999997
Zolinza,OV90,1,0.0019,3.5
Zolinza,OV90,2,0.0019,2.200000000000003
Zolinza,OV90,3,0.0019,4.1000000000000085
Zolinza,OV90,4,0.0019,14.799999999999997
Zolinza,OV90,5,0.0019,3.700000000000003
Zolinza,OV90,0,0.0055,6.200000000000003
Zolinza,OV90,1,0.0055,10.099999999999994
Zolinza,OV90,2,0.0055,5.400000000000006
Zolinza,OV90,3,0.0055,7.599999999999994
Zolinza,OV90,4,0.0055,-2.4000000000000057
Zolinza,OV90,5,0.0055,4.0
Zolinza,OV90,0,0.017,2.799999999999997
Zolinza,OV90,1,0.017,-1.6999999999999886
Zolinza,OV90,2,0.017,4.6000000000000085
Zolinza,OV90,3,0.017,5.1000000000000085
Zolinza,OV90,4,0.017,10.700000000000003
Zolinza,OV90,5,0.017,6.3999999999999915
Zolinza,OV90,0,0.05,-1.2000000000000028
Zolinza,OV90,1,0.05,8.5
Zolinza,OV90,2,0.05,0.7999999999999972
Zolinza,OV90,3,0.05,12.099999999999994
Zolinza,OV90,4,0.05,11.900000000000006
Zolinza,OV90,5,0.05,-8.099999999999994
Zolinza,OV90,0,0.15,0.9000000000000057
Zolinza,OV90,1,0.15,11.400000000000006
Zolinza,OV90,2,0.15,16.0
Zolinza,OV90,3,0.15,2.9000000000000057
Zolinza,OV90,4,0.15,-1.0999999999999943
Zolinza,OV90,5,0.15,-5.0
Zolinza,OV90,0,0.45,-6.699999999999989
Zolinza,OV90,1,0.45,1.2000000000000028
Zolinza,OV90,2,0.45,9.200000000000003
Zolinza,OV90,3,0.45,6.5
Zolinza,OV90,4,0.45,-9.5
Zolinza,OV90,5,0.45,-3.0
Zolinza,OV90,0,1.4,8.899999999999991
Zolinza,OV90,1,1.4,4.1000000000000085
Zolinza,OV90,2,1.4,11.799999999999997
Zolinza,OV90,3,1.4,7.5
Zolinza,OV90,4,1.4,13.900000000000006
Zolinza,OV90,5,1.4,12.5
Zolinza,OV90,0,4.0,50.5
Zolinza,OV90,1,4.0,60.4
Zolinza,OV90,2,4.0,56.6
Zolinza,OV90,3,4.0,50.1
Zolinza,OV90,4,4.0,49.1
Zolinza,OV90,5,4.0,43.39999999999999
Zolinza,OVCAR3,0,0.0019,1.7999999999999972
Zolinza,OVCAR3,1,0.0019,1.2999999999999972
Zolinza,OVCAR3,2,0.0019,-11.5
Zolinza,OVCAR3,3,0.0019,-3.200000000000003
Zolinza,OVCAR3,4,0.0019,-5.299999999999997
Zolinza,OVCAR3,5,0.0019,7.299999999999997
Zolinza,OVCAR3,0,0.0055,7.699999999999989
Zolinza,OVCAR3,1,0.0055,-1.4000000000000057
Zolinza,OVCAR3,2,0.0055,-17.799999999999997
Zolinza,OVCAR3,3,0.0055,-7.5
Zolinza,OVCAR3,4,0.0055,10.900000000000006
Zolinza,OVCAR3,5,0.0055,6.1000000000000085
Zolinza,OVCAR3,0,0.017,0.7999999999999972
Zolinza,OVCAR3,1,0.017,6.1000000000000085
Zolinza,OVCAR3,2,0.017,-6.8999999999999915
Zolinza,OVCAR3,3,0.017,14.599999999999994
Zolinza,OVCAR3,4,0.017,5.6000000000000085
Zolinza,OVCAR3,5,0.017,8.899999999999991
Zolinza,OVCAR3,0,0.05,-0.4999999999999858
Zolinza,OVCAR3,1,0.05,-7.299999999999997
Zolinza,OVCAR3,2,0.05,-1.0999999999999943
Zolinza,OVCAR3,3,0.05,3.0
Zolinza,OVCAR3,4,0.05,-2.4000000000000057
Zolinza,OVCAR3,5,0.05,-4.699999999999989
Zolinza,OVCAR3,0,0.15,3.200000000000003
Zolinza,OVCAR3,1,0.15,1.0
Zolinza,OVCAR3,2,0.15,3.6000000000000085
Zolinza,OVCAR3,3,0.15,7.599999999999994
Zolinza,OVCAR3,4,0.15,-29.299999999999983
Zolinza,OVCAR3,5,0.15,-24.799999999999997
Zolinza,OVCAR3,0,0.45,-5.699999999999989
Zolinza,OVCAR3,1,0.45,17.400000000000006
Zolinza,OVCAR3,2,0.45,18.200000000000003
Zolinza,OVCAR3,3,0.45,14.700000000000003
Zolinza,OVCAR3,4,0.45,0.29999999999999716
Zolinza,OVCAR3,5,0.45,-0.6999999999999886
Zolinza,OVCAR3,0,1.4,17.599999999999994
Zolinza,OVCAR3,1,1.4,17.099999999999994
Zolinza,OVCAR3,2,1.4,17.200000000000003
Zolinza,OVCAR3,3,1.4,34.7
Zolinza,OVCAR3,4,1.4,12.0
Zolinza,OVCAR3,5,1.4,26.599999999999994
Zolinza,OVCAR3,0,4.0,89.9
Zolinza,OVCAR3,1,4.0,89.6
Zolinza,OVCAR3,2,4.0,95.7
Zolinza,OVCAR3,3,4.0,88.6
Zolinza,OVCAR3,4,4.0,86.5
Zolinza,OVCAR3,5,4.0,87.5
Zolinza,PA1,0,0.0019,18.0
Zolinza,PA1,1,0.0019,6.799999999999997
Zolinza,PA1,2,0.0019,-0.4999999999999858
Zolinza,PA1,3,0.0019,-27.099999999999994
Zolinza,PA1,4,0.0019,-5.099999999999994
Zolinza,PA1,5,0.0019,1.7000000000000028
Zolinza,PA1,0,0.0055,18.200000000000003
Zolinza,PA1,1,0.0055,-18.0
Zolinza,PA1,2,0.0055,8.200000000000003
Zolinza,PA1,3,0.0055,-3.0
Zolinza,PA1,4,0.0055,4.700000000000003
Zolinza,PA1,5,0.0055,-2.499999999999986
Zolinza,PA1,0,0.017,18.0
Zolinza,PA1,1,0.017,11.299999999999997
Zolinza,PA1,2,0.017,-12.999999999999986
Zolinza,PA1,3,0.017,3.799999999999997
Zolinza,PA1,4,0.017,-5.099999999999994
Zolinza,PA1,5,0.017,-7.099999999999994
Zolinza,PA1,0,0.05,0.7000000000000028
Zolinza,PA1,1,0.05,-14.199999999999989
Zolinza,PA1,2,0.05,-8.299999999999997
Zolinza,PA1,3,0.05,-12.000000000000014
Zolinza,PA1,4,0.05,3.5
Zolinza,PA1,5,0.05,-18.5
Zolinza,PA1,0,0.15,6.599999999999994
Zolinza,PA1,1,0.15,18.200000000000003
Zolinza,PA1,2,0.15,-8.5
Zolinza,PA1,3,0.15,3.0
Zolinza,PA1,4,0.15,0.7000000000000028
Zolinza,PA1,5,0.15,0.29999999999999716
Zolinza,PA1,0,0.45,18.200000000000003
Zolinza,PA1,1,0.45,16.099999999999994
Zolinza,PA1,2,0.45,49.5
Zolinza,PA1,3,0.45,24.900000000000006
Zolinza,PA1,4,0.45,28.900000000000006
Zolinza,PA1,5,0.45,25.299999999999997
Zolinza,PA1,0,1.4,99.1
Zolinza,PA1,1,1.4,99.6
Zolinza,PA1,2,1.4,99.2
Zolinza,PA1,3,1.4,99.5
Zolinza,PA1,4,1.4,99.9
Zolinza,PA1,5,1.4,99.8
Zolinza,PA1,0,4.0,99.8
Zolinza,PA1,1,4.0,99.8
Zolinza,PA1,2,4.0,99.8
Zolinza,PA1,3,4.0,99.8
Zolinza,PA1,4,4.0,99.9
Zolinza,PA1,5,4.0,99.9
Zolinza,RKO,0,0.0019,23.900000000000006
Zolinza,RKO,1,0.0019,22.0
Zolinza,RKO,2,0.0019,-6.59999999999998
Zolinza,RKO,3,0.0019,-12.200000000000017
Zolinza,RKO,4,0.0019,6.1000000000000085
Zolinza,RKO,5,0.0019,1.5999999999999943
Zolinza,RKO,0,0.0055,20.900000000000006
Zolinza,RKO,1,0.0055,22.5
Zolinza,RKO,2,0.0055,-15.700000000000003
Zolinza,RKO,3,0.0055,-6.8999999999999915
Zolinza,RKO,4,0.0055,-1.4999999999999858
Zolinza,RKO,5,0.0055,-2.0999999999999943
Zolinza,RKO,0,0.017,28.299999999999997
Zolinza,RKO,1,0.017,30.200000000000003
Zolinza,RKO,2,0.017,-9.299999999999997
Zolinza,RKO,3,0.017,-9.200000000000003
Zolinza,RKO,4,0.017,10.799999999999997
Zolinza,RKO,5,0.017,1.0
Zolinza,RKO,0,0.05,29.299999999999997
Zolinza,RKO,1,0.05,21.299999999999997
Zolinza,RKO,2,0.05,-18.5
Zolinza,RKO,3,0.05,-9.200000000000003
Zolinza,RKO,4,0.05,-8.800000000000011
Zolinza,RKO,5,0.05,-1.4999999999999858
Zolinza,RKO,0,0.15,10.099999999999994
Zolinza,RKO,1,0.15,3.4000000000000057
Zolinza,RKO,2,0.15,-3.4000000000000057
Zolinza,RKO,3,0.15,-6.400000000000006
Zolinza,RKO,4,0.15,7.0
Zolinza,RKO,5,0.15,-2.799999999999997
Zolinza,RKO,0,0.45,8.700000000000003
Zolinza,RKO,1,0.45,5.5
Zolinza,RKO,2,0.45,9.5
Zolinza,RKO,3,0.45,13.700000000000003
Zolinza,RKO,4,0.45,22.700000000000003
Zolinza,RKO,5,0.45,20.5
Zolinza,RKO,0,1.4,30.599999999999994
Zolinza,RKO,1,1.4,30.299999999999997
Zolinza,RKO,2,1.4,25.900000000000006
Zolinza,RKO,3,1.4,19.599999999999994
Zolinza,RKO,4,1.4,35.099999999999994
Zolinza,RKO,5,1.4,33.099999999999994
Zolinza,RKO,0,4.0,61.4
Zolinza,RKO,1,4.0,59.4
Zolinza,RKO,2,4.0,58.1
Zolinza,RKO,3,4.0,62.1
Zolinza,RKO,4,4.0,61.5
Zolinza,RKO,5,4.0,66.4
Zolinza,RPMI7951,0,0.0019,9.200000000000003
Zolinza,RPMI7951,1,0.0019,3.4000000000000057
Zolinza,RPMI7951,2,0.0019,0.0
Zolinza,RPMI7951,3,0.0019,-4.400000000000006
Zolinza,RPMI7951,4,0.0019,3.299999999999997
Zolinza,RPMI7951,5,0.0019,7.0
Zolinza,RPMI7951,0,0.0055,2.799999999999997
Zolinza,RPMI7951,1,0.0055,-0.8999999999999915
Zolinza,RPMI7951,2,0.0055,-2.499999999999986
Zolinza,RPMI7951,3,0.0055,-8.5
Zolinza,RPMI7951,4,0.0055,-3.799999999999997
Zolinza,RPMI7951,5,0.0055,-6.59999999999998
Zolinza,RPMI7951,0,0.017,5.0
Zolinza,RPMI7951,1,0.017,5.1000000000000085
Zolinza,RPMI7951,2,0.017,-2.6000000000000085
Zolinza,RPMI7951,3,0.017,-7.0
Zolinza,RPMI7951,4,0.017,-0.29999999999998295
Zolinza,RPMI7951,5,0.017,-6.299999999999997
