Compound,Channel,Experiment,Dose,Response
SN-38,UWB1289BRCA1,2,0.0017,0.705
SN-38,UWB1289BRCA1,3,0.0017,0.654
SN-38,UWB1289BRCA1,4,0.0017,0.8009999999999999
SN-38,UWB1289BRCA1,5,0.0017,0.737
SN-38,UWB1289BRCA1,0,0.005,0.6629999999999999
SN-38,UWB1289BRCA1,1,0.005,0.675
SN-38,UWB1289BRCA1,2,0.005,0.72
SN-38,UWB1289BRCA1,3,0.005,0.6890000000000001
SN-38,UWB1289BRCA1,4,0.005,0.769
SN-38,UWB1289BRCA1,5,0.005,0.769
SN-38,VCAP,0,2.2e-06,1.097
SN-38,VCAP,1,2.2e-06,1.153
SN-38,VCAP,2,2.2e-06,1.065
SN-38,VCAP,3,2.2e-06,1.095
SN-38,VCAP,4,2.2e-06,1.117
SN-38,VCAP,5,2.2e-06,1.06
SN-38,VCAP,0,6.5e-06,1.177
SN-38,VCAP,1,6.5e-06,1.036
SN-38,VCAP,2,6.5e-06,0.965
SN-38,VCAP,3,6.5e-06,1.01
SN-38,VCAP,4,6.5e-06,0.9540000000000001
SN-38,VCAP,5,6.5e-06,1.021
SN-38,VCAP,0,2e-05,1.115
SN-38,VCAP,1,2e-05,1.054
SN-38,VCAP,2,2e-05,1.101
SN-38,VCAP,3,2e-05,1.092
SN-38,VCAP,4,2e-05,1.035
SN-38,VCAP,5,2e-05,0.983
SN-38,VCAP,0,5.9999999999999995e-05,1.084
SN-38,VCAP,1,5.9999999999999995e-05,1.004
SN-38,VCAP,2,5.9999999999999995e-05,0.903
SN-38,VCAP,3,5.9999999999999995e-05,0.9490000000000001
SN-38,VCAP,4,5.9999999999999995e-05,1.012
SN-38,VCAP,5,5.9999999999999995e-05,1.0390000000000001
SN-38,VCAP,0,0.00018999999999999998,1.1420000000000001
SN-38,VCAP,1,0.00018999999999999998,1.01
SN-38,VCAP,2,0.00018999999999999998,1.018
SN-38,VCAP,3,0.00018999999999999998,1.068
SN-38,VCAP,4,0.00018999999999999998,0.98
SN-38,VCAP,5,0.00018999999999999998,1.02
SN-38,VCAP,0,0.00055,1.065
SN-38,VCAP,1,0.00055,1.045
SN-38,VCAP,2,0.00055,1.0659999999999998
SN-38,VCAP,3,0.00055,0.9079999999999999
SN-38,VCAP,4,0.00055,0.961
SN-38,VCAP,5,0.00055,0.925
SN-38,VCAP,0,0.0017,0.955
SN-38,VCAP,1,0.0017,1.056
SN-38,VCAP,2,0.0017,1.046
SN-38,VCAP,3,0.0017,0.961
SN-38,VCAP,4,0.0017,1.015
SN-38,VCAP,5,0.0017,0.941
SN-38,VCAP,0,0.005,1.1520000000000001
SN-38,VCAP,1,0.005,0.96
SN-38,VCAP,2,0.005,0.77
SN-38,VCAP,3,0.005,0.8320000000000001
SN-38,VCAP,4,0.005,0.764
SN-38,VCAP,5,0.005,0.892
SN-38,ZR751,0,2.2e-06,0.737
SN-38,ZR751,1,2.2e-06,0.8859999999999999
SN-38,ZR751,2,2.2e-06,0.9129999999999999
SN-38,ZR751,3,2.2e-06,0.853
SN-38,ZR751,4,2.2e-06,0.9079999999999999
SN-38,ZR751,5,2.2e-06,0.9179999999999999
SN-38,ZR751,0,6.5e-06,0.914
SN-38,ZR751,1,6.5e-06,0.9790000000000001
SN-38,ZR751,2,6.5e-06,0.963
SN-38,ZR751,3,6.5e-06,0.892
SN-38,ZR751,4,6.5e-06,0.968
SN-38,ZR751,5,6.5e-06,1.12
SN-38,ZR751,0,2e-05,0.935
SN-38,ZR751,1,2e-05,0.8029999999999999
SN-38,ZR751,2,2e-05,0.941
SN-38,ZR751,3,2e-05,0.831
SN-38,ZR751,4,2e-05,0.948
SN-38,ZR751,5,2e-05,0.996
SN-38,ZR751,0,5.9999999999999995e-05,0.929
SN-38,ZR751,1,5.9999999999999995e-05,1.0170000000000001
SN-38,ZR751,2,5.9999999999999995e-05,0.799
SN-38,ZR751,3,5.9999999999999995e-05,0.858
SN-38,ZR751,4,5.9999999999999995e-05,0.899
SN-38,ZR751,5,5.9999999999999995e-05,0.7809999999999999
SN-38,ZR751,0,0.00018999999999999998,0.846
SN-38,ZR751,1,0.00018999999999999998,0.802
SN-38,ZR751,2,0.00018999999999999998,0.7809999999999999
SN-38,ZR751,3,0.00018999999999999998,0.799
SN-38,ZR751,4,0.00018999999999999998,0.7040000000000001
SN-38,ZR751,5,0.00018999999999999998,0.912
SN-38,ZR751,0,0.00055,0.873
SN-38,ZR751,1,0.00055,0.836
SN-38,ZR751,2,0.00055,0.81
SN-38,ZR751,3,0.00055,0.743
SN-38,ZR751,4,0.00055,0.79
SN-38,ZR751,5,0.00055,0.865
SN-38,ZR751,0,0.0017,0.7
SN-38,ZR751,1,0.0017,0.667
SN-38,ZR751,2,0.0017,0.9059999999999999
SN-38,ZR751,3,0.0017,0.654
SN-38,ZR751,4,0.0017,0.929
SN-38,ZR751,5,0.0017,0.857
SN-38,ZR751,0,0.005,0.6970000000000001
SN-38,ZR751,1,0.005,0.752
SN-38,ZR751,2,0.005,0.6559999999999999
SN-38,ZR751,3,0.005,0.7040000000000001
SN-38,ZR751,4,0.005,0.728
SN-38,ZR751,5,0.005,0.703
Sorafenib,A2058,0,0.009000000000000001,0.946
Sorafenib,A2058,1,0.009000000000000001,0.961
Sorafenib,A2058,2,0.009000000000000001,1.012
Sorafenib,A2058,3,0.009000000000000001,1.07
Sorafenib,A2058,4,0.009000000000000001,1.055
Sorafenib,A2058,5,0.009000000000000001,1.117
Sorafenib,A2058,0,0.027000000000000003,1.051
Sorafenib,A2058,1,0.027000000000000003,1.08
Sorafenib,A2058,2,0.027000000000000003,1.068
Sorafenib,A2058,3,0.027000000000000003,1.156
Sorafenib,A2058,4,0.027000000000000003,1.005
Sorafenib,A2058,5,0.027000000000000003,1.037
Sorafenib,A2058,0,0.08,0.9109999999999999
Sorafenib,A2058,1,0.08,0.953
Sorafenib,A2058,2,0.08,1.014
Sorafenib,A2058,3,0.08,1.065
Sorafenib,A2058,4,0.08,1.053
Sorafenib,A2058,5,0.08,1.058
Sorafenib,A2058,0,0.24,0.9940000000000001
Sorafenib,A2058,1,0.24,1.074
Sorafenib,A2058,2,0.24,1.0659999999999998
Sorafenib,A2058,3,0.24,1.1179999999999999
Sorafenib,A2058,4,0.24,0.9159999999999999
Sorafenib,A2058,5,0.24,1.047
Sorafenib,A2058,0,0.7,1.025
Sorafenib,A2058,1,0.7,1.148
Sorafenib,A2058,2,0.7,1.042
Sorafenib,A2058,3,0.7,1.168
Sorafenib,A2058,4,0.7,0.968
Sorafenib,A2058,5,0.7,1.128
Sorafenib,A2058,0,2.2,1.031
Sorafenib,A2058,1,2.2,1.103
Sorafenib,A2058,2,2.2,1.0490000000000002
Sorafenib,A2058,3,2.2,1.207
Sorafenib,A2058,4,2.2,0.9740000000000001
Sorafenib,A2058,5,2.2,1.1159999999999999
Sorafenib,A2058,0,6.5,0.9590000000000001
Sorafenib,A2058,1,6.5,1.02
Sorafenib,A2058,2,6.5,1.068
Sorafenib,A2058,3,6.5,1.084
Sorafenib,A2058,4,6.5,0.9740000000000001
Sorafenib,A2058,5,6.5,1.083
Sorafenib,A2058,0,20.0,0.111
Sorafenib,A2058,1,20.0,0.09699999999999999
Sorafenib,A2058,2,20.0,0.105
Sorafenib,A2058,3,20.0,0.138
Sorafenib,A2058,4,20.0,0.040999999999999995
Sorafenib,A2058,5,20.0,0.044000000000000004
Sorafenib,A2780,0,0.009000000000000001,0.993
Sorafenib,A2780,1,0.009000000000000001,0.956
Sorafenib,A2780,2,0.009000000000000001,1.109
Sorafenib,A2780,3,0.009000000000000001,0.9740000000000001
Sorafenib,A2780,4,0.009000000000000001,1.095
Sorafenib,A2780,5,0.009000000000000001,1.1420000000000001
Sorafenib,A2780,0,0.027000000000000003,1.035
Sorafenib,A2780,1,0.027000000000000003,1.072
Sorafenib,A2780,2,0.027000000000000003,1.137
Sorafenib,A2780,3,0.027000000000000003,1.138
Sorafenib,A2780,4,0.027000000000000003,1.056
Sorafenib,A2780,5,0.027000000000000003,1.047
Sorafenib,A2780,0,0.08,0.948
Sorafenib,A2780,1,0.08,1.0070000000000001
Sorafenib,A2780,2,0.08,1.115
Sorafenib,A2780,3,0.08,1.0759999999999998
Sorafenib,A2780,4,0.08,1.109
Sorafenib,A2780,5,0.08,1.075
Sorafenib,A2780,0,0.24,1.1340000000000001
Sorafenib,A2780,1,0.24,1.091
Sorafenib,A2780,2,0.24,1.126
Sorafenib,A2780,3,0.24,1.028
Sorafenib,A2780,4,0.24,1.0390000000000001
Sorafenib,A2780,5,0.24,1.063
Sorafenib,A2780,0,0.7,1.008
Sorafenib,A2780,1,0.7,1.011
Sorafenib,A2780,2,0.7,1.0590000000000002
Sorafenib,A2780,3,0.7,1.065
Sorafenib,A2780,4,0.7,0.903
Sorafenib,A2780,5,0.7,0.882
Sorafenib,A2780,0,2.2,0.722
Sorafenib,A2780,1,2.2,0.6940000000000001
Sorafenib,A2780,2,2.2,0.8390000000000001
Sorafenib,A2780,3,2.2,0.792
Sorafenib,A2780,4,2.2,0.8420000000000001
Sorafenib,A2780,5,2.2,0.74
Sorafenib,A2780,0,6.5,0.182
Sorafenib,A2780,1,6.5,0.163
Sorafenib,A2780,2,6.5,0.243
Sorafenib,A2780,3,6.5,0.16
Sorafenib,A2780,4,6.5,0.332
Sorafenib,A2780,5,6.5,0.24600000000000002
Sorafenib,A2780,0,20.0,0.01
Sorafenib,A2780,1,20.0,0.006999999999999999
Sorafenib,A2780,2,20.0,0.011000000000000001
Sorafenib,A2780,3,20.0,0.006999999999999999
Sorafenib,A2780,4,20.0,0.004
Sorafenib,A2780,5,20.0,0.003
Sorafenib,A375,0,0.009000000000000001,0.92
Sorafenib,A375,1,0.009000000000000001,0.855
Sorafenib,A375,2,0.009000000000000001,1.089
Sorafenib,A375,3,0.009000000000000001,0.9890000000000001
Sorafenib,A375,4,0.009000000000000001,1.237
Sorafenib,A375,5,0.009000000000000001,1.1640000000000001
Sorafenib,A375,0,0.027000000000000003,1.011
Sorafenib,A375,1,0.027000000000000003,0.727
Sorafenib,A375,2,0.027000000000000003,1.105
Sorafenib,A375,3,0.027000000000000003,0.965
Sorafenib,A375,4,0.027000000000000003,0.917
Sorafenib,A375,5,0.027000000000000003,1.003
Sorafenib,A375,0,0.08,0.9129999999999999
Sorafenib,A375,1,0.08,0.83
Sorafenib,A375,2,0.08,1.063
Sorafenib,A375,3,0.08,0.9790000000000001
Sorafenib,A375,4,0.08,1.24
Sorafenib,A375,5,0.08,1.247
Sorafenib,A375,0,0.24,0.9279999999999999
Sorafenib,A375,1,0.24,0.7190000000000001
Sorafenib,A375,2,0.24,1.011
Sorafenib,A375,3,0.24,0.976
Sorafenib,A375,4,0.24,0.914
Sorafenib,A375,5,0.24,0.993
Sorafenib,A375,0,0.7,1.067
Sorafenib,A375,1,0.7,1.026
Sorafenib,A375,2,0.7,1.022
Sorafenib,A375,3,0.7,0.93
Sorafenib,A375,4,0.7,0.922
Sorafenib,A375,5,0.7,0.9159999999999999
Sorafenib,A375,0,2.2,1.005
Sorafenib,A375,1,2.2,1.051
Sorafenib,A375,2,2.2,0.877
Sorafenib,A375,3,2.2,0.855
Sorafenib,A375,4,2.2,0.9359999999999999
Sorafenib,A375,5,2.2,0.888
Sorafenib,A375,0,6.5,0.755
Sorafenib,A375,1,6.5,0.674
Sorafenib,A375,2,6.5,0.8190000000000001
Sorafenib,A375,3,6.5,0.794
Sorafenib,A375,4,6.5,0.768
Sorafenib,A375,5,6.5,0.7509999999999999
Sorafenib,A375,0,20.0,0.08
Sorafenib,A375,1,20.0,0.078
Sorafenib,A375,2,20.0,0.077
Sorafenib,A375,3,20.0,0.085
Sorafenib,A375,4,20.0,0.047
Sorafenib,A375,5,20.0,0.042
Sorafenib,A427,0,0.009000000000000001,0.779
Sorafenib,A427,1,0.009000000000000001,1.004
Sorafenib,A427,2,0.009000000000000001,1.159
Sorafenib,A427,0,0.027000000000000003,1.042
Sorafenib,A427,1,0.027000000000000003,0.831
Sorafenib,A427,2,0.027000000000000003,0.865
Sorafenib,A427,0,0.08,0.9490000000000001
Sorafenib,A427,1,0.08,0.937
Sorafenib,A427,2,0.08,1.067
Sorafenib,A427,0,0.24,0.965
Sorafenib,A427,1,0.24,1.071
Sorafenib,A427,2,0.24,0.88
Sorafenib,A427,0,0.7,0.943
Sorafenib,A427,1,0.7,0.802
Sorafenib,A427,2,0.7,0.6579999999999999
Sorafenib,A427,0,2.2,0.617
Sorafenib,A427,1,2.2,0.5589999999999999
Sorafenib,A427,2,2.2,0.655
Sorafenib,A427,0,6.5,0.23
Sorafenib,A427,1,6.5,0.34
Sorafenib,A427,2,6.5,0.335
Sorafenib,A427,0,20.0,0.026000000000000002
Sorafenib,A427,1,20.0,0.006999999999999999
Sorafenib,A427,2,20.0,0.008
Sorafenib,CAOV3,0,0.009000000000000001,0.995
Sorafenib,CAOV3,1,0.009000000000000001,0.818
Sorafenib,CAOV3,2,0.009000000000000001,1.234
Sorafenib,CAOV3,3,0.009000000000000001,1.2009999999999998
Sorafenib,CAOV3,4,0.009000000000000001,1.034
Sorafenib,CAOV3,5,0.009000000000000001,0.992
Sorafenib,CAOV3,0,0.027000000000000003,1.49
Sorafenib,CAOV3,1,0.027000000000000003,1.078
Sorafenib,CAOV3,2,0.027000000000000003,1.078
Sorafenib,CAOV3,3,0.027000000000000003,1.2429999999999999
Sorafenib,CAOV3,4,0.027000000000000003,0.917
Sorafenib,CAOV3,5,0.027000000000000003,1.1440000000000001
Sorafenib,CAOV3,0,0.08,1.2690000000000001
Sorafenib,CAOV3,1,0.08,1.102
Sorafenib,CAOV3,2,0.08,1.101
Sorafenib,CAOV3,3,0.08,1.097
Sorafenib,CAOV3,4,0.08,1.359
Sorafenib,CAOV3,5,0.08,0.9009999999999999
Sorafenib,CAOV3,0,0.24,1.2590000000000001
Sorafenib,CAOV3,1,0.24,1.1420000000000001
Sorafenib,CAOV3,2,0.24,1.32
Sorafenib,CAOV3,3,0.24,1.141
Sorafenib,CAOV3,4,0.24,1.232
Sorafenib,CAOV3,5,0.24,0.953
Sorafenib,CAOV3,0,0.7,0.986
Sorafenib,CAOV3,1,0.7,1.0
Sorafenib,CAOV3,2,0.7,1.265
Sorafenib,CAOV3,3,0.7,1.161
Sorafenib,CAOV3,4,0.7,1.216
Sorafenib,CAOV3,5,0.7,1.173
Sorafenib,CAOV3,0,2.2,1.361
Sorafenib,CAOV3,1,2.2,1.065
Sorafenib,CAOV3,2,2.2,1.0090000000000001
Sorafenib,CAOV3,3,2.2,1.146
Sorafenib,CAOV3,4,2.2,1.186
Sorafenib,CAOV3,5,2.2,1.014
Sorafenib,CAOV3,0,6.5,0.9570000000000001
Sorafenib,CAOV3,1,6.5,0.853
Sorafenib,CAOV3,2,6.5,0.983
Sorafenib,CAOV3,3,6.5,0.845
Sorafenib,CAOV3,4,6.5,1.018
Sorafenib,CAOV3,5,6.5,0.884
Sorafenib,CAOV3,0,20.0,0.22899999999999998
Sorafenib,CAOV3,1,20.0,0.213
Sorafenib,CAOV3,2,20.0,0.256
Sorafenib,CAOV3,3,20.0,0.187
Sorafenib,CAOV3,4,20.0,0.107
Sorafenib,CAOV3,5,20.0,0.128
Sorafenib,COLO320DM,0,0.009000000000000001,0.9470000000000001
Sorafenib,COLO320DM,1,0.009000000000000001,0.929
Sorafenib,COLO320DM,2,0.009000000000000001,1.102
Sorafenib,COLO320DM,3,0.009000000000000001,0.997
Sorafenib,COLO320DM,4,0.009000000000000001,1.031
Sorafenib,COLO320DM,5,0.009000000000000001,0.909
Sorafenib,COLO320DM,0,0.027000000000000003,0.935
Sorafenib,COLO320DM,1,0.027000000000000003,1.127
Sorafenib,COLO320DM,2,0.027000000000000003,1.2830000000000001
Sorafenib,COLO320DM,3,0.027000000000000003,0.9390000000000001
Sorafenib,COLO320DM,4,0.027000000000000003,1.123
Sorafenib,COLO320DM,5,0.027000000000000003,1.111
Sorafenib,COLO320DM,0,0.08,0.757
Sorafenib,COLO320DM,1,0.08,1.1320000000000001
Sorafenib,COLO320DM,2,0.08,1.245
Sorafenib,COLO320DM,3,0.08,1.0659999999999998
Sorafenib,COLO320DM,4,0.08,1.084
Sorafenib,COLO320DM,5,0.08,0.8959999999999999
Sorafenib,COLO320DM,0,0.24,0.807
Sorafenib,COLO320DM,1,0.24,1.239
Sorafenib,COLO320DM,2,0.24,0.9179999999999999
Sorafenib,COLO320DM,3,0.24,0.986
Sorafenib,COLO320DM,4,0.24,0.802
Sorafenib,COLO320DM,5,0.24,0.887
Sorafenib,COLO320DM,0,0.7,1.04
Sorafenib,COLO320DM,1,0.7,0.932
Sorafenib,COLO320DM,2,0.7,0.9059999999999999
Sorafenib,COLO320DM,3,0.7,0.871
Sorafenib,COLO320DM,4,0.7,0.914
Sorafenib,COLO320DM,5,0.7,0.9390000000000001
Sorafenib,COLO320DM,0,2.2,1.004
Sorafenib,COLO320DM,1,2.2,0.856
Sorafenib,COLO320DM,2,2.2,0.948
Sorafenib,COLO320DM,3,2.2,1.05
Sorafenib,COLO320DM,4,2.2,0.868
Sorafenib,COLO320DM,5,2.2,1.005
Sorafenib,COLO320DM,0,6.5,0.31
Sorafenib,COLO320DM,1,6.5,0.381
Sorafenib,COLO320DM,2,6.5,0.259
Sorafenib,COLO320DM,3,6.5,0.396
Sorafenib,COLO320DM,4,6.5,0.568
Sorafenib,COLO320DM,5,6.5,0.5770000000000001
Sorafenib,COLO320DM,0,20.0,0.08
Sorafenib,COLO320DM,1,20.0,0.071
Sorafenib,COLO320DM,2,20.0,0.067
Sorafenib,COLO320DM,3,20.0,0.083
Sorafenib,COLO320DM,4,20.0,0.027000000000000003
Sorafenib,COLO320DM,5,20.0,0.051
Sorafenib,DLD1,0,0.009000000000000001,0.856
Sorafenib,DLD1,1,0.009000000000000001,0.935
Sorafenib,DLD1,2,0.009000000000000001,1.111
Sorafenib,DLD1,3,0.009000000000000001,0.898
Sorafenib,DLD1,4,0.009000000000000001,1.046
Sorafenib,DLD1,5,0.009000000000000001,0.9790000000000001
Sorafenib,DLD1,0,0.027000000000000003,1.085
Sorafenib,DLD1,1,0.027000000000000003,1.07
Sorafenib,DLD1,2,0.027000000000000003,1.057
Sorafenib,DLD1,3,0.027000000000000003,1.0659999999999998
Sorafenib,DLD1,4,0.027000000000000003,0.929
Sorafenib,DLD1,5,0.027000000000000003,0.7140000000000001
Sorafenib,DLD1,0,0.08,0.048
Sorafenib,DLD1,1,0.08,0.899
Sorafenib,DLD1,2,0.08,1.089
Sorafenib,DLD1,3,0.08,1.064
Sorafenib,DLD1,4,0.08,1.0070000000000001
Sorafenib,DLD1,5,0.08,0.9690000000000001
Sorafenib,DLD1,0,0.24,1.068
Sorafenib,DLD1,1,0.24,1.099
Sorafenib,DLD1,2,0.24,1.0490000000000002
Sorafenib,DLD1,3,0.24,1.115
Sorafenib,DLD1,4,0.24,0.94
Sorafenib,DLD1,5,0.24,0.914
Sorafenib,DLD1,0,0.7,1.033
Sorafenib,DLD1,1,0.7,1.032
Sorafenib,DLD1,2,0.7,0.925
Sorafenib,DLD1,3,0.7,1.131
Sorafenib,DLD1,4,0.7,0.961
Sorafenib,DLD1,5,0.7,0.96
Sorafenib,DLD1,0,2.2,1.013
Sorafenib,DLD1,1,2.2,0.95
Sorafenib,DLD1,2,2.2,0.846
Sorafenib,DLD1,3,2.2,0.9109999999999999
Sorafenib,DLD1,4,2.2,0.9
Sorafenib,DLD1,5,2.2,0.9109999999999999
Sorafenib,DLD1,0,6.5,0.748
Sorafenib,DLD1,1,6.5,0.7609999999999999
Sorafenib,DLD1,2,6.5,0.713
Sorafenib,DLD1,3,6.5,0.862
Sorafenib,DLD1,4,6.5,0.7759999999999999
Sorafenib,DLD1,5,6.5,0.736
Sorafenib,DLD1,0,20.0,0.14300000000000002
Sorafenib,DLD1,1,20.0,0.13
Sorafenib,DLD1,2,20.0,0.136
Sorafenib,DLD1,3,20.0,0.106
Sorafenib,DLD1,4,20.0,0.06
Sorafenib,DLD1,5,20.0,0.054000000000000006
Sorafenib,EFM192B,0,0.009000000000000001,0.946
Sorafenib,EFM192B,1,0.009000000000000001,0.9309999999999999
Sorafenib,EFM192B,2,0.009000000000000001,0.905
Sorafenib,EFM192B,3,0.009000000000000001,1.002
Sorafenib,EFM192B,4,0.009000000000000001,0.951
Sorafenib,EFM192B,5,0.009000000000000001,1.0270000000000001
Sorafenib,EFM192B,0,0.027000000000000003,1.1179999999999999
Sorafenib,EFM192B,1,0.027000000000000003,1.117
Sorafenib,EFM192B,2,0.027000000000000003,0.937
Sorafenib,EFM192B,3,0.027000000000000003,1.081
Sorafenib,EFM192B,4,0.027000000000000003,1.058
Sorafenib,EFM192B,5,0.027000000000000003,0.924
Sorafenib,EFM192B,0,0.08,0.897
Sorafenib,EFM192B,1,0.08,1.01
Sorafenib,EFM192B,2,0.08,1.077
Sorafenib,EFM192B,3,0.08,0.978
Sorafenib,EFM192B,4,0.08,1.062
Sorafenib,EFM192B,5,0.08,1.121
Sorafenib,EFM192B,0,0.24,1.046
Sorafenib,EFM192B,1,0.24,1.0959999999999999
Sorafenib,EFM192B,2,0.24,1.21
Sorafenib,EFM192B,3,0.24,1.143
Sorafenib,EFM192B,4,0.24,0.9209999999999999
Sorafenib,EFM192B,5,0.24,0.966
Sorafenib,EFM192B,0,0.7,1.04
Sorafenib,EFM192B,1,0.7,1.111
Sorafenib,EFM192B,2,0.7,1.0959999999999999
Sorafenib,EFM192B,3,0.7,1.041
Sorafenib,EFM192B,4,0.7,0.986
Sorafenib,EFM192B,5,0.7,0.927
Sorafenib,EFM192B,0,2.2,1.0170000000000001
Sorafenib,EFM192B,1,2.2,0.9840000000000001
Sorafenib,EFM192B,2,2.2,1.013
Sorafenib,EFM192B,3,2.2,1.102
Sorafenib,EFM192B,4,2.2,1.022
Sorafenib,EFM192B,5,2.2,1.041
Sorafenib,EFM192B,0,6.5,0.8420000000000001
Sorafenib,EFM192B,1,6.5,0.935
Sorafenib,EFM192B,2,6.5,0.8340000000000001
Sorafenib,EFM192B,3,6.5,0.9109999999999999
Sorafenib,EFM192B,4,6.5,0.8540000000000001
Sorafenib,EFM192B,5,6.5,0.95
Sorafenib,EFM192B,0,20.0,0.292
Sorafenib,EFM192B,1,20.0,0.29600000000000004
Sorafenib,EFM192B,2,20.0,0.233
Sorafenib,EFM192B,3,20.0,0.306
Sorafenib,EFM192B,4,20.0,0.188
Sorafenib,EFM192B,5,20.0,0.16399999999999998
Sorafenib,ES2,0,0.009000000000000001,1.0859999999999999
Sorafenib,ES2,1,0.009000000000000001,1.0190000000000001
Sorafenib,ES2,2,0.009000000000000001,0.895
Sorafenib,ES2,3,0.009000000000000001,0.981
Sorafenib,ES2,4,0.009000000000000001,1.205
Sorafenib,ES2,5,0.009000000000000001,1.047
Sorafenib,ES2,0,0.027000000000000003,1.107
Sorafenib,ES2,1,0.027000000000000003,1.01
Sorafenib,ES2,2,0.027000000000000003,1.161
Sorafenib,ES2,3,0.027000000000000003,1.0070000000000001
Sorafenib,ES2,4,0.027000000000000003,0.9159999999999999
Sorafenib,ES2,5,0.027000000000000003,0.986
Sorafenib,ES2,0,0.08,1.082
Sorafenib,ES2,1,0.08,1.082
Sorafenib,ES2,2,0.08,1.1159999999999999
Sorafenib,ES2,3,0.08,1.014
Sorafenib,ES2,4,0.08,1.084
Sorafenib,ES2,5,0.08,1.087
Sorafenib,ES2,0,0.24,1.056
Sorafenib,ES2,1,0.24,0.975
Sorafenib,ES2,2,0.24,1.025
Sorafenib,ES2,3,0.24,0.977
Sorafenib,ES2,4,0.24,0.721
Sorafenib,ES2,5,0.24,0.8440000000000001
Sorafenib,ES2,0,0.7,1.0959999999999999
Sorafenib,ES2,1,0.7,1.056
Sorafenib,ES2,2,0.7,0.924
Sorafenib,ES2,3,0.7,1.002
Sorafenib,ES2,4,0.7,1.035
Sorafenib,ES2,5,0.7,0.948
Sorafenib,ES2,0,2.2,1.035
Sorafenib,ES2,1,2.2,1.062
Sorafenib,ES2,2,2.2,0.775
Sorafenib,ES2,3,2.2,0.812
Sorafenib,ES2,4,2.2,0.892
Sorafenib,ES2,5,2.2,0.91
Sorafenib,ES2,0,6.5,0.73
Sorafenib,ES2,1,6.5,0.8
Sorafenib,ES2,2,6.5,0.722
Sorafenib,ES2,3,6.5,0.769
Sorafenib,ES2,4,6.5,0.777
Sorafenib,ES2,5,6.5,0.7709999999999999
Sorafenib,ES2,0,20.0,0.09
Sorafenib,ES2,1,20.0,0.139
Sorafenib,ES2,2,20.0,0.061
Sorafenib,ES2,3,20.0,0.09300000000000001
Sorafenib,ES2,4,20.0,0.07200000000000001
Sorafenib,ES2,5,20.0,0.067
Sorafenib,HCT116,0,0.009000000000000001,0.866
Sorafenib,HCT116,1,0.009000000000000001,0.7809999999999999
Sorafenib,HCT116,2,0.009000000000000001,1.04
Sorafenib,HCT116,3,0.009000000000000001,1.0170000000000001
Sorafenib,HCT116,4,0.009000000000000001,0.971
Sorafenib,HCT116,5,0.009000000000000001,1.025
Sorafenib,HCT116,0,0.027000000000000003,0.9940000000000001
Sorafenib,HCT116,1,0.027000000000000003,1.01
Sorafenib,HCT116,2,0.027000000000000003,1.034
Sorafenib,HCT116,3,0.027000000000000003,1.028
Sorafenib,HCT116,4,0.027000000000000003,1.016
Sorafenib,HCT116,5,0.027000000000000003,1.099
Sorafenib,HCT116,0,0.08,0.89
Sorafenib,HCT116,1,0.08,0.828
Sorafenib,HCT116,2,0.08,0.995
Sorafenib,HCT116,3,0.08,1.0170000000000001
Sorafenib,HCT116,4,0.08,0.9670000000000001
Sorafenib,HCT116,5,0.08,1.028
Sorafenib,HCT116,0,0.24,1.055
Sorafenib,HCT116,1,0.24,0.971
Sorafenib,HCT116,2,0.24,1.0390000000000001
Sorafenib,HCT116,3,0.24,1.002
Sorafenib,HCT116,4,0.24,0.8690000000000001
Sorafenib,HCT116,5,0.24,1.052
Sorafenib,HCT116,0,0.7,1.113
Sorafenib,HCT116,1,0.7,1.082
Sorafenib,HCT116,2,0.7,1.063
Sorafenib,HCT116,3,0.7,1.002
Sorafenib,HCT116,4,0.7,0.9129999999999999
Sorafenib,HCT116,5,0.7,0.9540000000000001
Sorafenib,HCT116,0,2.2,1.023
Sorafenib,HCT116,1,2.2,0.975
Sorafenib,HCT116,2,2.2,0.953
Sorafenib,HCT116,3,2.2,0.907
Sorafenib,HCT116,4,2.2,0.943
Sorafenib,HCT116,5,2.2,0.955
Sorafenib,HCT116,0,6.5,0.754
Sorafenib,HCT116,1,6.5,0.737
Sorafenib,HCT116,2,6.5,0.77
Sorafenib,HCT116,3,6.5,0.745
Sorafenib,HCT116,4,6.5,0.795
Sorafenib,HCT116,5,6.5,0.743
Sorafenib,HCT116,0,20.0,0.09699999999999999
Sorafenib,HCT116,1,20.0,0.081
Sorafenib,HCT116,2,20.0,0.08
Sorafenib,HCT116,3,20.0,0.079
Sorafenib,HCT116,4,20.0,0.051
Sorafenib,HCT116,5,20.0,0.045
Sorafenib,HT144,0,0.009000000000000001,0.983
Sorafenib,HT144,1,0.009000000000000001,0.938
Sorafenib,HT144,2,0.009000000000000001,1.0170000000000001
Sorafenib,HT144,3,0.009000000000000001,1.0859999999999999
Sorafenib,HT144,4,0.009000000000000001,1.065
Sorafenib,HT144,5,0.009000000000000001,1.0270000000000001
Sorafenib,HT144,0,0.027000000000000003,1.113
Sorafenib,HT144,1,0.027000000000000003,1.006
Sorafenib,HT144,2,0.027000000000000003,1.0090000000000001
Sorafenib,HT144,3,0.027000000000000003,0.966
Sorafenib,HT144,4,0.027000000000000003,0.9059999999999999
Sorafenib,HT144,5,0.027000000000000003,0.903
