Name,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
5-FU_DASATINIB_SKMES1,5-FU,DASATINIB,SKMES1,2.981820492,1.0,2,1.0,1.0,4.0,0
5-FU_DINACICLIB_SKMES1,5-FU,DINACICLIB,SKMES1,-3.1403413010000003,0.0,2,1.0,1.0,4.0,0
5-FU_ERLOTINIB_SKMES1,5-FU,ERLOTINIB,SKMES1,21.28942476,3.0,2,1.0,1.0,3.0,0
5-FU_GELDANAMYCIN_SKMES1,5-FU,GELDANAMYCIN,SKMES1,2.703605277,4.0,2,1.0,1.0,1.0,0
5-FU_L778123_SKMES1,5-FU,L778123,SKMES1,6.079000673,1.0,2,1.0,1.0,1.0,0
5-FU_LAPATINIB_SKMES1,5-FU,LAPATINIB,SKMES1,11.05964102,1.0,2,1.0,1.0,0.0,0
5-FU_MK-2206_SKMES1,5-FU,MK-2206,SKMES1,18.50316129,2.0,2,1.0,1.0,2.0,0
5-FU_MK-4827_SKMES1,5-FU,MK-4827,SKMES1,0.7304384279999999,3.0,2,1.0,1.0,4.0,0
5-FU_MK-5108_SKMES1,5-FU,MK-5108,SKMES1,-2.969522572,2.0,2,1.0,1.0,1.0,0
5-FU_MK-8669_SKMES1,5-FU,MK-8669,SKMES1,8.516905438,0.0,2,1.0,1.0,4.0,0
5-FU_MK-8776_SKMES1,5-FU,MK-8776,SKMES1,16.98490255,4.0,2,1.0,1.0,3.0,0
5-FU_PD325901_SKMES1,5-FU,PD325901,SKMES1,-5.424553399,0.0,2,1.0,1.0,2.0,0
5-FU_SORAFENIB_SKMES1,5-FU,SORAFENIB,SKMES1,0.28515445,2.0,2,1.0,1.0,3.0,0
5-FU_SUNITINIB_SKMES1,5-FU,SUNITINIB,SKMES1,11.90261481,3.0,2,1.0,1.0,0.0,0
5-FU_ZOLINZA_SKMES1,5-FU,ZOLINZA,SKMES1,14.06216364,2.0,2,1.0,1.0,2.0,0
ABT-888_BEZ-235_SKMES1,ABT-888,BEZ-235,SKMES1,19.59133468,3.0,2,4.0,1.0,4.0,0
ABT-888_DINACICLIB_SKMES1,ABT-888,DINACICLIB,SKMES1,14.398926500000002,4.0,2,4.0,1.0,1.0,0
ABT-888_GELDANAMYCIN_SKMES1,ABT-888,GELDANAMYCIN,SKMES1,7.808516677999999,3.0,2,4.0,1.0,3.0,0
ABT-888_MK-8669_SKMES1,ABT-888,MK-8669,SKMES1,9.026281996,1.0,2,4.0,1.0,2.0,0
ABT-888_MK-8776_SKMES1,ABT-888,MK-8776,SKMES1,-1.408604054,4.0,2,4.0,1.0,4.0,0
ABT-888_SN-38_SKMES1,ABT-888,SN-38,SKMES1,20.08675206,0.0,2,4.0,1.0,3.0,0
ABT-888_SORAFENIB_SKMES1,ABT-888,SORAFENIB,SKMES1,17.41794704,1.0,2,4.0,1.0,0.0,0
ABT-888_TOPOTECAN_SKMES1,ABT-888,TOPOTECAN,SKMES1,-17.67508406,1.0,2,4.0,1.0,3.0,0
AZD1775_ABT-888_SKMES1,AZD1775,ABT-888,SKMES1,7.439792207999999,2.0,2,4.0,0.0,4.0,0
AZD1775_BEZ-235_SKMES1,AZD1775,BEZ-235,SKMES1,26.5938059,4.0,2,4.0,0.0,3.0,0
AZD1775_BORTEZOMIB_SKMES1,AZD1775,BORTEZOMIB,SKMES1,-18.74799388,2.0,2,4.0,0.0,1.0,0
AZD1775_DASATINIB_SKMES1,AZD1775,DASATINIB,SKMES1,14.35981633,3.0,2,4.0,0.0,0.0,0
AZD1775_DINACICLIB_SKMES1,AZD1775,DINACICLIB,SKMES1,-18.11300988,0.0,2,4.0,0.0,3.0,0
AZD1775_ERLOTINIB_SKMES1,AZD1775,ERLOTINIB,SKMES1,13.75141599,3.0,2,4.0,0.0,2.0,0
AZD1775_GELDANAMYCIN_SKMES1,AZD1775,GELDANAMYCIN,SKMES1,-0.464487801,1.0,2,4.0,0.0,0.0,0
AZD1775_LAPATINIB_SKMES1,AZD1775,LAPATINIB,SKMES1,13.97440808,3.0,2,4.0,0.0,3.0,0
AZD1775_MK-2206_SKMES1,AZD1775,MK-2206,SKMES1,29.43976676,4.0,2,4.0,0.0,4.0,0
AZD1775_MK-4827_SKMES1,AZD1775,MK-4827,SKMES1,14.99751682,1.0,2,4.0,0.0,0.0,0
AZD1775_MK-5108_SKMES1,AZD1775,MK-5108,SKMES1,-2.911218585,0.0,2,4.0,0.0,4.0,0
AZD1775_MK-8669_SKMES1,AZD1775,MK-8669,SKMES1,20.83918079,4.0,2,4.0,0.0,4.0,0
AZD1775_MK-8776_SKMES1,AZD1775,MK-8776,SKMES1,4.100322546,3.0,2,4.0,0.0,0.0,0
AZD1775_PD325901_SKMES1,AZD1775,PD325901,SKMES1,-2.6342384290000003,4.0,2,4.0,0.0,3.0,0
AZD1775_SN-38_SKMES1,AZD1775,SN-38,SKMES1,11.6418485,0.0,2,4.0,0.0,4.0,0
AZD1775_SORAFENIB_SKMES1,AZD1775,SORAFENIB,SKMES1,-7.363682557000001,1.0,2,4.0,0.0,1.0,0
AZD1775_TOPOTECAN_SKMES1,AZD1775,TOPOTECAN,SKMES1,-11.42575829,3.0,2,4.0,0.0,2.0,0
BEZ-235_DINACICLIB_SKMES1,BEZ-235,DINACICLIB,SKMES1,8.270303313,0.0,2,2.0,1.0,4.0,0
BEZ-235_MK-8776_SKMES1,BEZ-235,MK-8776,SKMES1,4.296384674,2.0,2,2.0,1.0,0.0,0
BEZ-235_SN-38_SKMES1,BEZ-235,SN-38,SKMES1,24.81227003,4.0,2,2.0,1.0,1.0,0
BEZ-235_SORAFENIB_SKMES1,BEZ-235,SORAFENIB,SKMES1,2.495699068,1.0,2,2.0,1.0,3.0,0
BORTEZOMIB_ABT-888_SKMES1,BORTEZOMIB,ABT-888,SKMES1,-8.558738198,2.0,2,2.0,0.0,3.0,0
BORTEZOMIB_BEZ-235_SKMES1,BORTEZOMIB,BEZ-235,SKMES1,-0.26860295300000003,2.0,2,2.0,0.0,3.0,0
BORTEZOMIB_DASATINIB_SKMES1,BORTEZOMIB,DASATINIB,SKMES1,-10.15485192,2.0,2,2.0,0.0,1.0,0
BORTEZOMIB_DINACICLIB_SKMES1,BORTEZOMIB,DINACICLIB,SKMES1,-33.42437027,1.0,2,2.0,0.0,3.0,0
BORTEZOMIB_GELDANAMYCIN_SKMES1,BORTEZOMIB,GELDANAMYCIN,SKMES1,-35.14950673,4.0,2,2.0,0.0,0.0,0
BORTEZOMIB_MK-8669_SKMES1,BORTEZOMIB,MK-8669,SKMES1,-13.9048135,1.0,2,2.0,0.0,1.0,0
BORTEZOMIB_MK-8776_SKMES1,BORTEZOMIB,MK-8776,SKMES1,-29.32207731,3.0,2,2.0,0.0,2.0,0
BORTEZOMIB_SN-38_SKMES1,BORTEZOMIB,SN-38,SKMES1,-10.95026714,2.0,2,2.0,0.0,0.0,0
BORTEZOMIB_SORAFENIB_SKMES1,BORTEZOMIB,SORAFENIB,SKMES1,-18.67537574,1.0,2,2.0,0.0,1.0,0
BORTEZOMIB_TOPOTECAN_SKMES1,BORTEZOMIB,TOPOTECAN,SKMES1,-28.94272555,3.0,2,2.0,0.0,4.0,0
CARBOPLATIN_ABT-888_SKMES1,CARBOPLATIN,ABT-888,SKMES1,-3.474836046,1.0,2,2.0,1.0,4.0,0
CARBOPLATIN_AZD1775_SKMES1,CARBOPLATIN,AZD1775,SKMES1,5.782522155,0.0,2,2.0,0.0,0.0,0
CARBOPLATIN_BEZ-235_SKMES1,CARBOPLATIN,BEZ-235,SKMES1,19.29537584,2.0,2,2.0,1.0,1.0,0
CARBOPLATIN_BORTEZOMIB_SKMES1,CARBOPLATIN,BORTEZOMIB,SKMES1,-20.60228195,1.0,2,2.0,0.0,3.0,0
CARBOPLATIN_DASATINIB_SKMES1,CARBOPLATIN,DASATINIB,SKMES1,6.7155603410000015,0.0,2,2.0,1.0,1.0,0
CARBOPLATIN_DINACICLIB_SKMES1,CARBOPLATIN,DINACICLIB,SKMES1,-6.581484315,1.0,2,2.0,1.0,2.0,0
CARBOPLATIN_ERLOTINIB_SKMES1,CARBOPLATIN,ERLOTINIB,SKMES1,15.36150953,0.0,2,2.0,1.0,4.0,0
CARBOPLATIN_GELDANAMYCIN_SKMES1,CARBOPLATIN,GELDANAMYCIN,SKMES1,-7.937660565,1.0,2,2.0,1.0,4.0,0
CARBOPLATIN_L778123_SKMES1,CARBOPLATIN,L778123,SKMES1,1.293804035,3.0,2,2.0,1.0,3.0,0
CARBOPLATIN_LAPATINIB_SKMES1,CARBOPLATIN,LAPATINIB,SKMES1,9.072552148,4.0,2,2.0,1.0,3.0,0
CARBOPLATIN_MK-2206_SKMES1,CARBOPLATIN,MK-2206,SKMES1,-0.21728732,4.0,2,2.0,1.0,0.0,0
CARBOPLATIN_MK-4827_SKMES1,CARBOPLATIN,MK-4827,SKMES1,-0.015143813999999997,2.0,2,2.0,1.0,0.0,0
CARBOPLATIN_MK-5108_SKMES1,CARBOPLATIN,MK-5108,SKMES1,-9.324557536,4.0,2,2.0,1.0,0.0,0
CARBOPLATIN_MK-8669_SKMES1,CARBOPLATIN,MK-8669,SKMES1,13.0604773,1.0,2,2.0,1.0,4.0,0
CARBOPLATIN_MK-8776_SKMES1,CARBOPLATIN,MK-8776,SKMES1,-5.031923251,3.0,2,2.0,1.0,1.0,0
CARBOPLATIN_PD325901_SKMES1,CARBOPLATIN,PD325901,SKMES1,-32.5297219,3.0,2,2.0,1.0,4.0,0
CARBOPLATIN_SORAFENIB_SKMES1,CARBOPLATIN,SORAFENIB,SKMES1,-8.095838601,1.0,2,2.0,1.0,4.0,0
CARBOPLATIN_SUNITINIB_SKMES1,CARBOPLATIN,SUNITINIB,SKMES1,6.594945213,2.0,2,2.0,1.0,2.0,0
CARBOPLATIN_ZOLINZA_SKMES1,CARBOPLATIN,ZOLINZA,SKMES1,7.420193697,4.0,2,2.0,1.0,1.0,0
CYCLOPHOSPHAMIDE_ABT-888_SKMES1,CYCLOPHOSPHAMIDE,ABT-888,SKMES1,8.97433868,0.0,2,3.0,0.0,2.0,0
CYCLOPHOSPHAMIDE_AZD1775_SKMES1,CYCLOPHOSPHAMIDE,AZD1775,SKMES1,7.872673476,0.0,2,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_BEZ-235_SKMES1,CYCLOPHOSPHAMIDE,BEZ-235,SKMES1,18.31955895,1.0,2,3.0,0.0,2.0,0
CYCLOPHOSPHAMIDE_BORTEZOMIB_SKMES1,CYCLOPHOSPHAMIDE,BORTEZOMIB,SKMES1,-10.2518384,0.0,2,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_DASATINIB_SKMES1,CYCLOPHOSPHAMIDE,DASATINIB,SKMES1,7.5004403910000015,1.0,2,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_DINACICLIB_SKMES1,CYCLOPHOSPHAMIDE,DINACICLIB,SKMES1,11.91076095,1.0,2,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_ERLOTINIB_SKMES1,CYCLOPHOSPHAMIDE,ERLOTINIB,SKMES1,5.316423034,0.0,2,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_GELDANAMYCIN_SKMES1,CYCLOPHOSPHAMIDE,GELDANAMYCIN,SKMES1,1.059170684,0.0,2,3.0,0.0,2.0,0
CYCLOPHOSPHAMIDE_L778123_SKMES1,CYCLOPHOSPHAMIDE,L778123,SKMES1,2.062458402,3.0,2,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_LAPATINIB_SKMES1,CYCLOPHOSPHAMIDE,LAPATINIB,SKMES1,-2.029502112,4.0,2,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_MK-2206_SKMES1,CYCLOPHOSPHAMIDE,MK-2206,SKMES1,4.840202185,4.0,2,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_MK-4827_SKMES1,CYCLOPHOSPHAMIDE,MK-4827,SKMES1,2.248629161,3.0,2,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_MK-5108_SKMES1,CYCLOPHOSPHAMIDE,MK-5108,SKMES1,2.079468042,3.0,2,3.0,0.0,1.0,0
CYCLOPHOSPHAMIDE_MK-8669_SKMES1,CYCLOPHOSPHAMIDE,MK-8669,SKMES1,19.99834965,2.0,2,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_MK-8776_SKMES1,CYCLOPHOSPHAMIDE,MK-8776,SKMES1,-2.461228342,4.0,2,3.0,0.0,2.0,0
CYCLOPHOSPHAMIDE_PD325901_SKMES1,CYCLOPHOSPHAMIDE,PD325901,SKMES1,-9.715853787,0.0,2,3.0,0.0,3.0,0
CYCLOPHOSPHAMIDE_SORAFENIB_SKMES1,CYCLOPHOSPHAMIDE,SORAFENIB,SKMES1,14.64098368,1.0,2,3.0,0.0,3.0,0
CYCLOPHOSPHAMIDE_SUNITINIB_SKMES1,CYCLOPHOSPHAMIDE,SUNITINIB,SKMES1,8.496342041,2.0,2,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_ZOLINZA_SKMES1,CYCLOPHOSPHAMIDE,ZOLINZA,SKMES1,18.46247209,3.0,2,3.0,0.0,0.0,0
DASATINIB_ABT-888_SKMES1,DASATINIB,ABT-888,SKMES1,4.724399583,0.0,2,3.0,1.0,0.0,0
DASATINIB_BEZ-235_SKMES1,DASATINIB,BEZ-235,SKMES1,36.13155243,4.0,2,3.0,1.0,0.0,0
DASATINIB_DINACICLIB_SKMES1,DASATINIB,DINACICLIB,SKMES1,-0.393732274,2.0,2,3.0,1.0,0.0,0
DASATINIB_GELDANAMYCIN_SKMES1,DASATINIB,GELDANAMYCIN,SKMES1,32.96730514,4.0,2,3.0,1.0,3.0,0
DASATINIB_MK-8669_SKMES1,DASATINIB,MK-8669,SKMES1,2.7712943510000003,4.0,2,3.0,1.0,4.0,0
DASATINIB_MK-8776_SKMES1,DASATINIB,MK-8776,SKMES1,3.930475799,1.0,2,3.0,1.0,4.0,0
DASATINIB_SN-38_SKMES1,DASATINIB,SN-38,SKMES1,5.949383929,4.0,2,3.0,1.0,4.0,0
DASATINIB_SORAFENIB_SKMES1,DASATINIB,SORAFENIB,SKMES1,-5.190580664,3.0,2,3.0,1.0,2.0,0
DASATINIB_TOPOTECAN_SKMES1,DASATINIB,TOPOTECAN,SKMES1,-19.58670156,1.0,2,3.0,1.0,0.0,0
DEXAMETHASONE_ABT-888_SKMES1,DEXAMETHASONE,ABT-888,SKMES1,1.156160791,2.0,2,3.0,0.0,1.0,0
DEXAMETHASONE_AZD1775_SKMES1,DEXAMETHASONE,AZD1775,SKMES1,3.40424963,4.0,2,3.0,0.0,4.0,0
DEXAMETHASONE_BEZ-235_SKMES1,DEXAMETHASONE,BEZ-235,SKMES1,42.89991029,2.0,2,3.0,0.0,1.0,0
DEXAMETHASONE_BORTEZOMIB_SKMES1,DEXAMETHASONE,BORTEZOMIB,SKMES1,-11.43480359,3.0,2,3.0,0.0,3.0,0
DEXAMETHASONE_DASATINIB_SKMES1,DEXAMETHASONE,DASATINIB,SKMES1,59.07601127,4.0,2,3.0,0.0,3.0,0
DEXAMETHASONE_DINACICLIB_SKMES1,DEXAMETHASONE,DINACICLIB,SKMES1,3.790914811,3.0,2,3.0,0.0,4.0,0
DEXAMETHASONE_ERLOTINIB_SKMES1,DEXAMETHASONE,ERLOTINIB,SKMES1,10.6860991,4.0,2,3.0,0.0,4.0,0
DEXAMETHASONE_GELDANAMYCIN_SKMES1,DEXAMETHASONE,GELDANAMYCIN,SKMES1,5.7457266260000015,1.0,2,3.0,0.0,1.0,0
DEXAMETHASONE_L778123_SKMES1,DEXAMETHASONE,L778123,SKMES1,5.244078318,3.0,2,3.0,0.0,1.0,0
DEXAMETHASONE_LAPATINIB_SKMES1,DEXAMETHASONE,LAPATINIB,SKMES1,15.56425173,4.0,2,3.0,0.0,1.0,0
DEXAMETHASONE_MK-2206_SKMES1,DEXAMETHASONE,MK-2206,SKMES1,40.8180674,4.0,2,3.0,0.0,2.0,0
DEXAMETHASONE_MK-4827_SKMES1,DEXAMETHASONE,MK-4827,SKMES1,4.279889127,2.0,2,3.0,0.0,0.0,0
DEXAMETHASONE_MK-5108_SKMES1,DEXAMETHASONE,MK-5108,SKMES1,-11.57688694,0.0,2,3.0,0.0,2.0,0
DEXAMETHASONE_MK-8669_SKMES1,DEXAMETHASONE,MK-8669,SKMES1,37.09512397,1.0,2,3.0,0.0,2.0,0
DEXAMETHASONE_MK-8776_SKMES1,DEXAMETHASONE,MK-8776,SKMES1,-13.16365046,4.0,2,3.0,0.0,0.0,0
DEXAMETHASONE_PD325901_SKMES1,DEXAMETHASONE,PD325901,SKMES1,37.97967314,4.0,2,3.0,0.0,0.0,0
DEXAMETHASONE_SORAFENIB_SKMES1,DEXAMETHASONE,SORAFENIB,SKMES1,11.10224155,4.0,2,3.0,0.0,0.0,0
DEXAMETHASONE_SUNITINIB_SKMES1,DEXAMETHASONE,SUNITINIB,SKMES1,33.92197951,4.0,2,3.0,0.0,4.0,0
DEXAMETHASONE_ZOLINZA_SKMES1,DEXAMETHASONE,ZOLINZA,SKMES1,9.333971043,3.0,2,3.0,0.0,3.0,0
DINACICLIB_MK-8776_SKMES1,DINACICLIB,MK-8776,SKMES1,-28.10017929,1.0,2,0.0,1.0,3.0,0
DOXORUBICIN_ABT-888_SKMES1,DOXORUBICIN,ABT-888,SKMES1,7.4068246160000015,2.0,2,0.0,1.0,1.0,0
DOXORUBICIN_AZD1775_SKMES1,DOXORUBICIN,AZD1775,SKMES1,1.847499283,3.0,2,0.0,0.0,1.0,0
DOXORUBICIN_BEZ-235_SKMES1,DOXORUBICIN,BEZ-235,SKMES1,15.4592237,4.0,2,0.0,1.0,0.0,0
DOXORUBICIN_BORTEZOMIB_SKMES1,DOXORUBICIN,BORTEZOMIB,SKMES1,-19.80912814,4.0,2,0.0,0.0,1.0,0
DOXORUBICIN_DASATINIB_SKMES1,DOXORUBICIN,DASATINIB,SKMES1,11.6918643,4.0,2,0.0,1.0,3.0,0
DOXORUBICIN_DINACICLIB_SKMES1,DOXORUBICIN,DINACICLIB,SKMES1,-8.763346452,0.0,2,0.0,1.0,1.0,0
DOXORUBICIN_ERLOTINIB_SKMES1,DOXORUBICIN,ERLOTINIB,SKMES1,-7.58939023,1.0,2,0.0,1.0,1.0,0
DOXORUBICIN_GELDANAMYCIN_SKMES1,DOXORUBICIN,GELDANAMYCIN,SKMES1,-10.20914689,0.0,2,0.0,1.0,0.0,0
DOXORUBICIN_L778123_SKMES1,DOXORUBICIN,L778123,SKMES1,-12.61471488,0.0,2,0.0,1.0,1.0,0
DOXORUBICIN_LAPATINIB_SKMES1,DOXORUBICIN,LAPATINIB,SKMES1,4.299926769,0.0,2,0.0,1.0,4.0,0
DOXORUBICIN_MK-2206_SKMES1,DOXORUBICIN,MK-2206,SKMES1,25.29848232,1.0,2,0.0,1.0,1.0,0
DOXORUBICIN_MK-4827_SKMES1,DOXORUBICIN,MK-4827,SKMES1,-0.7330848040000001,3.0,2,0.0,1.0,3.0,0
DOXORUBICIN_MK-5108_SKMES1,DOXORUBICIN,MK-5108,SKMES1,-24.07595167,3.0,2,0.0,1.0,4.0,0
DOXORUBICIN_MK-8669_SKMES1,DOXORUBICIN,MK-8669,SKMES1,15.12259291,3.0,2,0.0,1.0,1.0,0
DOXORUBICIN_MK-8776_SKMES1,DOXORUBICIN,MK-8776,SKMES1,-15.15977039,4.0,2,0.0,1.0,1.0,0
DOXORUBICIN_PD325901_SKMES1,DOXORUBICIN,PD325901,SKMES1,-5.77581247,1.0,2,0.0,1.0,0.0,0
DOXORUBICIN_SORAFENIB_SKMES1,DOXORUBICIN,SORAFENIB,SKMES1,-19.00794257,1.0,2,0.0,1.0,0.0,0
DOXORUBICIN_SUNITINIB_SKMES1,DOXORUBICIN,SUNITINIB,SKMES1,-16.63118696,4.0,2,0.0,1.0,1.0,0
DOXORUBICIN_ZOLINZA_SKMES1,DOXORUBICIN,ZOLINZA,SKMES1,13.76353732,0.0,2,0.0,1.0,1.0,0
ERLOTINIB_ABT-888_SKMES1,ERLOTINIB,ABT-888,SKMES1,1.867379123,4.0,2,0.0,1.0,1.0,0
ERLOTINIB_BEZ-235_SKMES1,ERLOTINIB,BEZ-235,SKMES1,40.10436985,0.0,2,0.0,1.0,1.0,0
ERLOTINIB_BORTEZOMIB_SKMES1,ERLOTINIB,BORTEZOMIB,SKMES1,-11.42040437,0.0,2,0.0,0.0,0.0,0
ERLOTINIB_DASATINIB_SKMES1,ERLOTINIB,DASATINIB,SKMES1,55.34476194,3.0,2,0.0,1.0,3.0,0
ERLOTINIB_DINACICLIB_SKMES1,ERLOTINIB,DINACICLIB,SKMES1,10.47137421,0.0,2,0.0,1.0,3.0,0
ERLOTINIB_GELDANAMYCIN_SKMES1,ERLOTINIB,GELDANAMYCIN,SKMES1,22.27090141,4.0,2,0.0,1.0,4.0,0
ERLOTINIB_MK-8669_SKMES1,ERLOTINIB,MK-8669,SKMES1,32.10376803,4.0,2,0.0,1.0,0.0,0
ERLOTINIB_MK-8776_SKMES1,ERLOTINIB,MK-8776,SKMES1,1.975641979,2.0,2,0.0,1.0,2.0,0
ERLOTINIB_PD325901_SKMES1,ERLOTINIB,PD325901,SKMES1,26.85479765,2.0,2,0.0,1.0,2.0,0
ERLOTINIB_SN-38_SKMES1,ERLOTINIB,SN-38,SKMES1,27.93890797,2.0,2,0.0,1.0,0.0,0
ERLOTINIB_SORAFENIB_SKMES1,ERLOTINIB,SORAFENIB,SKMES1,-4.668334827,1.0,2,0.0,1.0,4.0,0
ERLOTINIB_TOPOTECAN_SKMES1,ERLOTINIB,TOPOTECAN,SKMES1,25.71822543,3.0,2,0.0,1.0,0.0,0
ETOPOSIDE_ABT-888_SKMES1,ETOPOSIDE,ABT-888,SKMES1,6.825822957000001,3.0,2,2.0,1.0,3.0,0
ETOPOSIDE_AZD1775_SKMES1,ETOPOSIDE,AZD1775,SKMES1,4.333852814,3.0,2,2.0,0.0,4.0,0
ETOPOSIDE_BEZ-235_SKMES1,ETOPOSIDE,BEZ-235,SKMES1,6.055295494,2.0,2,2.0,1.0,3.0,0
ETOPOSIDE_BORTEZOMIB_SKMES1,ETOPOSIDE,BORTEZOMIB,SKMES1,-21.79160617,1.0,2,2.0,0.0,2.0,0
ETOPOSIDE_DASATINIB_SKMES1,ETOPOSIDE,DASATINIB,SKMES1,11.81229646,4.0,2,2.0,1.0,1.0,0
ETOPOSIDE_DINACICLIB_SKMES1,ETOPOSIDE,DINACICLIB,SKMES1,-14.77517427,1.0,2,2.0,1.0,3.0,0
ETOPOSIDE_ERLOTINIB_SKMES1,ETOPOSIDE,ERLOTINIB,SKMES1,23.310596,2.0,2,2.0,1.0,1.0,0
ETOPOSIDE_GELDANAMYCIN_SKMES1,ETOPOSIDE,GELDANAMYCIN,SKMES1,-1.066153632,0.0,2,2.0,1.0,4.0,0
ETOPOSIDE_LAPATINIB_SKMES1,ETOPOSIDE,LAPATINIB,SKMES1,17.65399073,4.0,2,2.0,1.0,2.0,0
ETOPOSIDE_MK-2206_SKMES1,ETOPOSIDE,MK-2206,SKMES1,44.45871774,2.0,2,2.0,1.0,3.0,0
ETOPOSIDE_MK-4827_SKMES1,ETOPOSIDE,MK-4827,SKMES1,3.176085435,2.0,2,2.0,1.0,2.0,0
ETOPOSIDE_MK-5108_SKMES1,ETOPOSIDE,MK-5108,SKMES1,-2.921827285,4.0,2,2.0,1.0,2.0,0
ETOPOSIDE_MK-8669_SKMES1,ETOPOSIDE,MK-8669,SKMES1,12.23523546,0.0,2,2.0,1.0,3.0,0
ETOPOSIDE_MK-8776_SKMES1,ETOPOSIDE,MK-8776,SKMES1,-14.15759259,2.0,2,2.0,1.0,3.0,0
ETOPOSIDE_PD325901_SKMES1,ETOPOSIDE,PD325901,SKMES1,1.5793533119999998,4.0,2,2.0,1.0,0.0,0
ETOPOSIDE_SORAFENIB_SKMES1,ETOPOSIDE,SORAFENIB,SKMES1,-2.332092648,1.0,2,2.0,1.0,2.0,0
ETOPOSIDE_SUNITINIB_SKMES1,ETOPOSIDE,SUNITINIB,SKMES1,-10.19342421,3.0,2,2.0,1.0,4.0,0
ETOPOSIDE_ZOLINZA_SKMES1,ETOPOSIDE,ZOLINZA,SKMES1,17.93518639,2.0,2,2.0,1.0,0.0,0
GELDANAMYCIN_BEZ-235_SKMES1,GELDANAMYCIN,BEZ-235,SKMES1,45.63680144,2.0,2,0.0,1.0,3.0,0
GELDANAMYCIN_DINACICLIB_SKMES1,GELDANAMYCIN,DINACICLIB,SKMES1,-10.94429024,2.0,2,0.0,1.0,1.0,0
GELDANAMYCIN_MK-8776_SKMES1,GELDANAMYCIN,MK-8776,SKMES1,-23.43171311,4.0,2,0.0,1.0,4.0,0
GELDANAMYCIN_SN-38_SKMES1,GELDANAMYCIN,SN-38,SKMES1,17.634261300000006,1.0,2,0.0,1.0,1.0,0
GELDANAMYCIN_SORAFENIB_SKMES1,GELDANAMYCIN,SORAFENIB,SKMES1,-13.59548446,2.0,2,0.0,1.0,2.0,0
GELDANAMYCIN_TOPOTECAN_SKMES1,GELDANAMYCIN,TOPOTECAN,SKMES1,-15.97279372,3.0,2,0.0,1.0,0.0,0
GEMCITABINE_ABT-888_SKMES1,GEMCITABINE,ABT-888,SKMES1,-16.39024838,0.0,2,2.0,1.0,0.0,0
GEMCITABINE_AZD1775_SKMES1,GEMCITABINE,AZD1775,SKMES1,-14.68150812,3.0,2,2.0,0.0,0.0,0
GEMCITABINE_BEZ-235_SKMES1,GEMCITABINE,BEZ-235,SKMES1,-20.12882119,0.0,2,2.0,1.0,4.0,0
GEMCITABINE_BORTEZOMIB_SKMES1,GEMCITABINE,BORTEZOMIB,SKMES1,-15.69506048,4.0,2,2.0,0.0,0.0,0
GEMCITABINE_DASATINIB_SKMES1,GEMCITABINE,DASATINIB,SKMES1,-25.33111813,2.0,2,2.0,1.0,1.0,0
GEMCITABINE_DINACICLIB_SKMES1,GEMCITABINE,DINACICLIB,SKMES1,-20.49837622,3.0,2,2.0,1.0,4.0,0
GEMCITABINE_ERLOTINIB_SKMES1,GEMCITABINE,ERLOTINIB,SKMES1,-20.83934512,1.0,2,2.0,1.0,2.0,0
GEMCITABINE_GELDANAMYCIN_SKMES1,GEMCITABINE,GELDANAMYCIN,SKMES1,-28.47417839,0.0,2,2.0,1.0,2.0,0
GEMCITABINE_LAPATINIB_SKMES1,GEMCITABINE,LAPATINIB,SKMES1,-26.9290907,0.0,2,2.0,1.0,4.0,0
GEMCITABINE_MK-2206_SKMES1,GEMCITABINE,MK-2206,SKMES1,-13.93156927,1.0,2,2.0,1.0,3.0,0
GEMCITABINE_MK-4827_SKMES1,GEMCITABINE,MK-4827,SKMES1,-17.46276966,3.0,2,2.0,1.0,3.0,0
GEMCITABINE_MK-5108_SKMES1,GEMCITABINE,MK-5108,SKMES1,-14.93727626,4.0,2,2.0,1.0,1.0,0
GEMCITABINE_MK-8669_SKMES1,GEMCITABINE,MK-8669,SKMES1,-19.35266487,2.0,2,2.0,1.0,3.0,0
GEMCITABINE_MK-8776_SKMES1,GEMCITABINE,MK-8776,SKMES1,-19.35684839,2.0,2,2.0,1.0,4.0,0
GEMCITABINE_PD325901_SKMES1,GEMCITABINE,PD325901,SKMES1,-18.78668619,1.0,2,2.0,1.0,2.0,0
GEMCITABINE_SORAFENIB_SKMES1,GEMCITABINE,SORAFENIB,SKMES1,-20.09649317,1.0,2,2.0,1.0,3.0,0
GEMCITABINE_SUNITINIB_SKMES1,GEMCITABINE,SUNITINIB,SKMES1,-14.02290451,2.0,2,2.0,1.0,2.0,0
