Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy
PD325901_MK-8776_NCIH520,PD325901,MK-8776,NCIH520,-17.1948376474
PD325901_MK-8776_OCUBM,PD325901,MK-8776,OCUBM,13.199658127
PD325901_MK-8776_OV90,PD325901,MK-8776,OV90,10.9321119513
PD325901_MK-8776_RKO,PD325901,MK-8776,RKO,10.0889783498
PD325901_MK-8776_RPMI7951,PD325901,MK-8776,RPMI7951,0.7600303463
PD325901_MK-8776_SKMEL30,PD325901,MK-8776,SKMEL30,4.3332207772
PD325901_MK-8776_SKMES1,PD325901,MK-8776,SKMES1,-12.068543769
PD325901_MK-8776_SKOV3,PD325901,MK-8776,SKOV3,-5.9415807427
PD325901_MK-8776_SW620,PD325901,MK-8776,SW620,-3.2871455179
PD325901_MK-8776_SW837,PD325901,MK-8776,SW837,-176.858053504
PD325901_MK-8776_T47D,PD325901,MK-8776,T47D,-11.4860774848
PD325901_MK-8776_UACC62,PD325901,MK-8776,UACC62,3.8184940782
PD325901_MK-8776_VCAP,PD325901,MK-8776,VCAP,8.4437301188
PD325901_MK-8776_ZR751,PD325901,MK-8776,ZR751,3.7657237335
PD325901_OXALIPLATIN_A2058,PD325901,OXALIPLATIN,A2058,4.638170083
PD325901_OXALIPLATIN_A2780,PD325901,OXALIPLATIN,A2780,7.6641552242
PD325901_OXALIPLATIN_A375,PD325901,OXALIPLATIN,A375,-13.8074001153
PD325901_OXALIPLATIN_A427,PD325901,OXALIPLATIN,A427,-12.0870751743
PD325901_OXALIPLATIN_CAOV3,PD325901,OXALIPLATIN,CAOV3,13.186241037
PD325901_OXALIPLATIN_DLD1,PD325901,OXALIPLATIN,DLD1,4.5302135397
PD325901_OXALIPLATIN_ES2,PD325901,OXALIPLATIN,ES2,-24.7850274399
PD325901_OXALIPLATIN_HCT116,PD325901,OXALIPLATIN,HCT116,8.068823547
PD325901_OXALIPLATIN_HT144,PD325901,OXALIPLATIN,HT144,-6.8123919352
PD325901_OXALIPLATIN_HT29,PD325901,OXALIPLATIN,HT29,1.7255628741
PD325901_OXALIPLATIN_KPL1,PD325901,OXALIPLATIN,KPL1,16.7492641222
PD325901_OXALIPLATIN_LOVO,PD325901,OXALIPLATIN,LOVO,-4.4438879664
PD325901_OXALIPLATIN_MDAMB436,PD325901,OXALIPLATIN,MDAMB436,2.1041814573
PD325901_OXALIPLATIN_NCIH1650,PD325901,OXALIPLATIN,NCIH1650,4.9811348897
PD325901_OXALIPLATIN_NCIH2122,PD325901,OXALIPLATIN,NCIH2122,0.1512131663
PD325901_OXALIPLATIN_NCIH23,PD325901,OXALIPLATIN,NCIH23,-20.6028997813
PD325901_OXALIPLATIN_NCIH460,PD325901,OXALIPLATIN,NCIH460,-7.6087525655
PD325901_OXALIPLATIN_NCIH520,PD325901,OXALIPLATIN,NCIH520,-10.2699323667
PD325901_OXALIPLATIN_OCUBM,PD325901,OXALIPLATIN,OCUBM,12.3817499407
PD325901_OXALIPLATIN_OV90,PD325901,OXALIPLATIN,OV90,-9.8097389322
PD325901_OXALIPLATIN_RKO,PD325901,OXALIPLATIN,RKO,-5.8979148169
PD325901_OXALIPLATIN_RPMI7951,PD325901,OXALIPLATIN,RPMI7951,-5.33346211
PD325901_OXALIPLATIN_SKMEL30,PD325901,OXALIPLATIN,SKMEL30,-13.1345583331
PD325901_OXALIPLATIN_SKMES1,PD325901,OXALIPLATIN,SKMES1,-4.0905831
PD325901_OXALIPLATIN_SKOV3,PD325901,OXALIPLATIN,SKOV3,6.1763896496
PD325901_OXALIPLATIN_SW620,PD325901,OXALIPLATIN,SW620,6.1354091461
PD325901_OXALIPLATIN_SW837,PD325901,OXALIPLATIN,SW837,5.8020777199
PD325901_OXALIPLATIN_T47D,PD325901,OXALIPLATIN,T47D,-16.7091850422
PD325901_OXALIPLATIN_UACC62,PD325901,OXALIPLATIN,UACC62,-10.6449178653
PD325901_OXALIPLATIN_VCAP,PD325901,OXALIPLATIN,VCAP,-2.8208567367
PD325901_OXALIPLATIN_ZR751,PD325901,OXALIPLATIN,ZR751,3.8329639017
PD325901_SN-38_A2058,PD325901,SN-38,A2058,-6.3721332337
PD325901_SN-38_A2780,PD325901,SN-38,A2780,23.840985216
PD325901_SN-38_A375,PD325901,SN-38,A375,8.4953348147
PD325901_SN-38_A427,PD325901,SN-38,A427,-0.6795947481
PD325901_SN-38_CAOV3,PD325901,SN-38,CAOV3,16.0709225415
PD325901_SN-38_DLD1,PD325901,SN-38,DLD1,15.6537325446
PD325901_SN-38_ES2,PD325901,SN-38,ES2,-1.0647383214
PD325901_SN-38_HCT116,PD325901,SN-38,HCT116,2.6804075938
PD325901_SN-38_HT144,PD325901,SN-38,HT144,19.0719114352
PD325901_SN-38_HT29,PD325901,SN-38,HT29,-9.9044444748
PD325901_SN-38_KPL1,PD325901,SN-38,KPL1,16.2755908904
PD325901_SN-38_LOVO,PD325901,SN-38,LOVO,-16.7187355472
PD325901_SN-38_MDAMB436,PD325901,SN-38,MDAMB436,11.6121348015
PD325901_SN-38_NCIH1650,PD325901,SN-38,NCIH1650,0.1854662136
PD325901_SN-38_NCIH2122,PD325901,SN-38,NCIH2122,8.8363800704
PD325901_SN-38_NCIH23,PD325901,SN-38,NCIH23,-5.5734499879
PD325901_SN-38_NCIH460,PD325901,SN-38,NCIH460,10.5283383788
PD325901_SN-38_NCIH520,PD325901,SN-38,NCIH520,-3.5539493895
PD325901_SN-38_OCUBM,PD325901,SN-38,OCUBM,7.2831350519
PD325901_SN-38_OV90,PD325901,SN-38,OV90,-5.1651119625
PD325901_SN-38_RKO,PD325901,SN-38,RKO,16.667981484
PD325901_SN-38_RPMI7951,PD325901,SN-38,RPMI7951,-7.1910419427
PD325901_SN-38_SKMEL30,PD325901,SN-38,SKMEL30,5.8217234165
PD325901_SN-38_SKMES1,PD325901,SN-38,SKMES1,-6.0919787493
PD325901_SN-38_SKOV3,PD325901,SN-38,SKOV3,8.4085821485
PD325901_SN-38_SW620,PD325901,SN-38,SW620,-3.5549144365
PD325901_SN-38_SW837,PD325901,SN-38,SW837,13.2623086511
PD325901_SN-38_T47D,PD325901,SN-38,T47D,11.714164047
PD325901_SN-38_UACC62,PD325901,SN-38,UACC62,-7.8102693286
PD325901_SN-38_VCAP,PD325901,SN-38,VCAP,8.7061456783
PD325901_SN-38_ZR751,PD325901,SN-38,ZR751,4.7733179771
PD325901_SORAFENIB_A2058,PD325901,SORAFENIB,A2058,32.7549342489
PD325901_SORAFENIB_A2780,PD325901,SORAFENIB,A2780,19.0948111501
PD325901_SORAFENIB_A375,PD325901,SORAFENIB,A375,16.3802920965
PD325901_SORAFENIB_A427,PD325901,SORAFENIB,A427,17.7874611966
PD325901_SORAFENIB_CAOV3,PD325901,SORAFENIB,CAOV3,13.7942379115
PD325901_SORAFENIB_DLD1,PD325901,SORAFENIB,DLD1,30.2212199979
PD325901_SORAFENIB_ES2,PD325901,SORAFENIB,ES2,8.6814661081
PD325901_SORAFENIB_HCT116,PD325901,SORAFENIB,HCT116,32.0424300732
PD325901_SORAFENIB_HT144,PD325901,SORAFENIB,HT144,16.4040748971
PD325901_SORAFENIB_HT29,PD325901,SORAFENIB,HT29,4.642050224
PD325901_SORAFENIB_KPL1,PD325901,SORAFENIB,KPL1,10.0488456414
PD325901_SORAFENIB_LOVO,PD325901,SORAFENIB,LOVO,14.5354967157
PD325901_SORAFENIB_MDAMB436,PD325901,SORAFENIB,MDAMB436,7.5063669241
PD325901_SORAFENIB_NCIH1650,PD325901,SORAFENIB,NCIH1650,18.4295745803
PD325901_SORAFENIB_NCIH2122,PD325901,SORAFENIB,NCIH2122,32.4165218953
PD325901_SORAFENIB_NCIH23,PD325901,SORAFENIB,NCIH23,25.5054373894
PD325901_SORAFENIB_NCIH460,PD325901,SORAFENIB,NCIH460,27.7873524208
PD325901_SORAFENIB_NCIH520,PD325901,SORAFENIB,NCIH520,16.1321145067
PD325901_SORAFENIB_OCUBM,PD325901,SORAFENIB,OCUBM,29.8290969141
PD325901_SORAFENIB_OV90,PD325901,SORAFENIB,OV90,18.5585229331
PD325901_SORAFENIB_RKO,PD325901,SORAFENIB,RKO,49.2260016094
PD325901_SORAFENIB_RPMI7951,PD325901,SORAFENIB,RPMI7951,9.9473485351
PD325901_SORAFENIB_SKMEL30,PD325901,SORAFENIB,SKMEL30,16.7973983479
PD325901_SORAFENIB_SKMES1,PD325901,SORAFENIB,SKMES1,12.463054334
PD325901_SORAFENIB_SKOV3,PD325901,SORAFENIB,SKOV3,33.7708607576
PD325901_SORAFENIB_SW620,PD325901,SORAFENIB,SW620,11.2652895349
PD325901_SORAFENIB_SW837,PD325901,SORAFENIB,SW837,14.6357498061
PD325901_SORAFENIB_T47D,PD325901,SORAFENIB,T47D,25.0665499759
PD325901_SORAFENIB_UACC62,PD325901,SORAFENIB,UACC62,8.8686552406
PD325901_SORAFENIB_VCAP,PD325901,SORAFENIB,VCAP,5.8484376588
PD325901_SORAFENIB_ZR751,PD325901,SORAFENIB,ZR751,1.6914298603
PD325901_TOPOTECAN_A2058,PD325901,TOPOTECAN,A2058,16.0830008283
PD325901_TOPOTECAN_A2780,PD325901,TOPOTECAN,A2780,20.0694346187
PD325901_TOPOTECAN_A375,PD325901,TOPOTECAN,A375,-25.9669107875
PD325901_TOPOTECAN_A427,PD325901,TOPOTECAN,A427,30.5403010078
PD325901_TOPOTECAN_CAOV3,PD325901,TOPOTECAN,CAOV3,14.9108779446
PD325901_TOPOTECAN_DLD1,PD325901,TOPOTECAN,DLD1,25.2570046251
PD325901_TOPOTECAN_ES2,PD325901,TOPOTECAN,ES2,10.4947486201
PD325901_TOPOTECAN_HCT116,PD325901,TOPOTECAN,HCT116,18.6812594938
PD325901_TOPOTECAN_HT144,PD325901,TOPOTECAN,HT144,30.2244568638
PD325901_TOPOTECAN_HT29,PD325901,TOPOTECAN,HT29,-0.4652839361
PD325901_TOPOTECAN_KPL1,PD325901,TOPOTECAN,KPL1,17.5219980078
PD325901_TOPOTECAN_LOVO,PD325901,TOPOTECAN,LOVO,15.7824089295
PD325901_TOPOTECAN_MDAMB436,PD325901,TOPOTECAN,MDAMB436,14.2564911469
PD325901_TOPOTECAN_NCIH1650,PD325901,TOPOTECAN,NCIH1650,2.9922520149
PD325901_TOPOTECAN_NCIH2122,PD325901,TOPOTECAN,NCIH2122,20.5217859996
PD325901_TOPOTECAN_NCIH23,PD325901,TOPOTECAN,NCIH23,8.386385426
PD325901_TOPOTECAN_NCIH460,PD325901,TOPOTECAN,NCIH460,-6.6994440956
PD325901_TOPOTECAN_NCIH520,PD325901,TOPOTECAN,NCIH520,1.3298618391
PD325901_TOPOTECAN_OCUBM,PD325901,TOPOTECAN,OCUBM,-2.3299901656
PD325901_TOPOTECAN_OV90,PD325901,TOPOTECAN,OV90,38.4330916699
PD325901_TOPOTECAN_RKO,PD325901,TOPOTECAN,RKO,24.5514432533
PD325901_TOPOTECAN_RPMI7951,PD325901,TOPOTECAN,RPMI7951,2.0443873725
PD325901_TOPOTECAN_SKMEL30,PD325901,TOPOTECAN,SKMEL30,4.4766608819
PD325901_TOPOTECAN_SKMES1,PD325901,TOPOTECAN,SKMES1,-10.5688363492
PD325901_TOPOTECAN_SKOV3,PD325901,TOPOTECAN,SKOV3,12.4168985749
PD325901_TOPOTECAN_SW620,PD325901,TOPOTECAN,SW620,21.0002153953
PD325901_TOPOTECAN_SW837,PD325901,TOPOTECAN,SW837,19.9457247377
PD325901_TOPOTECAN_T47D,PD325901,TOPOTECAN,T47D,13.0989309263
PD325901_TOPOTECAN_UACC62,PD325901,TOPOTECAN,UACC62,8.9743265442
PD325901_TOPOTECAN_VCAP,PD325901,TOPOTECAN,VCAP,7.6763278549
PD325901_TOPOTECAN_ZR751,PD325901,TOPOTECAN,ZR751,28.1568085097
SN-38_DINACICLIB_A2058,SN-38,DINACICLIB,A2058,-10.0556212342
SN-38_DINACICLIB_A2780,SN-38,DINACICLIB,A2780,-9.0465430437
SN-38_DINACICLIB_A375,SN-38,DINACICLIB,A375,2.0813437939
SN-38_DINACICLIB_A427,SN-38,DINACICLIB,A427,-8.0930656349
SN-38_DINACICLIB_CAOV3,SN-38,DINACICLIB,CAOV3,-15.4235903307
SN-38_DINACICLIB_DLD1,SN-38,DINACICLIB,DLD1,-4.5977868702
SN-38_DINACICLIB_ES2,SN-38,DINACICLIB,ES2,-16.471253333
SN-38_DINACICLIB_HCT116,SN-38,DINACICLIB,HCT116,-8.9745501578
SN-38_DINACICLIB_HT144,SN-38,DINACICLIB,HT144,-10.904448349
SN-38_DINACICLIB_HT29,SN-38,DINACICLIB,HT29,-12.214970313
SN-38_DINACICLIB_KPL1,SN-38,DINACICLIB,KPL1,-0.2090291461
SN-38_DINACICLIB_LOVO,SN-38,DINACICLIB,LOVO,-13.4802334889
SN-38_DINACICLIB_MDAMB436,SN-38,DINACICLIB,MDAMB436,-8.6003243595
SN-38_DINACICLIB_NCIH1650,SN-38,DINACICLIB,NCIH1650,-4.286396551
SN-38_DINACICLIB_NCIH2122,SN-38,DINACICLIB,NCIH2122,-0.4440274826
SN-38_DINACICLIB_NCIH23,SN-38,DINACICLIB,NCIH23,-4.5503224106
SN-38_DINACICLIB_NCIH460,SN-38,DINACICLIB,NCIH460,-14.3028386794
SN-38_DINACICLIB_NCIH520,SN-38,DINACICLIB,NCIH520,-10.6490849332
SN-38_DINACICLIB_OCUBM,SN-38,DINACICLIB,OCUBM,-15.792316295
SN-38_DINACICLIB_OV90,SN-38,DINACICLIB,OV90,-29.136207987
SN-38_DINACICLIB_RKO,SN-38,DINACICLIB,RKO,-8.1957909
SN-38_DINACICLIB_RPMI7951,SN-38,DINACICLIB,RPMI7951,-8.6768100234
SN-38_DINACICLIB_SKMEL30,SN-38,DINACICLIB,SKMEL30,-9.7578601586
SN-38_DINACICLIB_SKMES1,SN-38,DINACICLIB,SKMES1,0.163336596
SN-38_DINACICLIB_SKOV3,SN-38,DINACICLIB,SKOV3,-19.2903712802
SN-38_DINACICLIB_SW620,SN-38,DINACICLIB,SW620,-12.5712911506
SN-38_DINACICLIB_SW837,SN-38,DINACICLIB,SW837,-24.8524282437
SN-38_DINACICLIB_T47D,SN-38,DINACICLIB,T47D,-36.1762134513
SN-38_DINACICLIB_UACC62,SN-38,DINACICLIB,UACC62,-8.8098109376
SN-38_DINACICLIB_VCAP,SN-38,DINACICLIB,VCAP,5.7991904857
SN-38_DINACICLIB_ZR751,SN-38,DINACICLIB,ZR751,-4.1991936973
SN-38_MK-8776_A2058,SN-38,MK-8776,A2058,24.3993434474
SN-38_MK-8776_A2780,SN-38,MK-8776,A2780,10.6426542832
SN-38_MK-8776_A375,SN-38,MK-8776,A375,15.8711419807
SN-38_MK-8776_A427,SN-38,MK-8776,A427,0.3621223806
SN-38_MK-8776_CAOV3,SN-38,MK-8776,CAOV3,6.6809060291
SN-38_MK-8776_DLD1,SN-38,MK-8776,DLD1,-10.2556321163
SN-38_MK-8776_ES2,SN-38,MK-8776,ES2,1.0377802749
SN-38_MK-8776_HCT116,SN-38,MK-8776,HCT116,0.9497198916
SN-38_MK-8776_HT144,SN-38,MK-8776,HT144,10.1496854823
SN-38_MK-8776_HT29,SN-38,MK-8776,HT29,2.9356630258
SN-38_MK-8776_KPL1,SN-38,MK-8776,KPL1,7.9550787612
SN-38_MK-8776_LOVO,SN-38,MK-8776,LOVO,1.4324007434
SN-38_MK-8776_MDAMB436,SN-38,MK-8776,MDAMB436,10.295310082
SN-38_MK-8776_NCIH1650,SN-38,MK-8776,NCIH1650,0.7846368909
SN-38_MK-8776_NCIH2122,SN-38,MK-8776,NCIH2122,-2.4117687559
SN-38_MK-8776_NCIH23,SN-38,MK-8776,NCIH23,2.772672766
SN-38_MK-8776_NCIH460,SN-38,MK-8776,NCIH460,-5.4449006544
SN-38_MK-8776_NCIH520,SN-38,MK-8776,NCIH520,13.0052763839
SN-38_MK-8776_OCUBM,SN-38,MK-8776,OCUBM,20.257693474
SN-38_MK-8776_OV90,SN-38,MK-8776,OV90,-13.5469221834
SN-38_MK-8776_RKO,SN-38,MK-8776,RKO,-5.6948165829
SN-38_MK-8776_RPMI7951,SN-38,MK-8776,RPMI7951,13.1009298811
SN-38_MK-8776_SKMEL30,SN-38,MK-8776,SKMEL30,27.8133440028
SN-38_MK-8776_SKMES1,SN-38,MK-8776,SKMES1,-8.4463032051
SN-38_MK-8776_SKOV3,SN-38,MK-8776,SKOV3,3.5114879548
SN-38_MK-8776_SW620,SN-38,MK-8776,SW620,-8.9317409423
SN-38_MK-8776_SW837,SN-38,MK-8776,SW837,-12.3756434724
SN-38_MK-8776_T47D,SN-38,MK-8776,T47D,-66.8320090237
SN-38_MK-8776_UACC62,SN-38,MK-8776,UACC62,-6.4904834593
SN-38_MK-8776_VCAP,SN-38,MK-8776,VCAP,13.8941092427
SN-38_MK-8776_ZR751,SN-38,MK-8776,ZR751,5.1087885247
SN-38_SORAFENIB_A2058,SN-38,SORAFENIB,A2058,-6.3480466167
SN-38_SORAFENIB_A2780,SN-38,SORAFENIB,A2780,4.8047665263
SN-38_SORAFENIB_A375,SN-38,SORAFENIB,A375,24.5449316259
SN-38_SORAFENIB_A427,SN-38,SORAFENIB,A427,2.5075887011
SN-38_SORAFENIB_CAOV3,SN-38,SORAFENIB,CAOV3,-12.5974512795
SN-38_SORAFENIB_DLD1,SN-38,SORAFENIB,DLD1,16.10409341
SN-38_SORAFENIB_ES2,SN-38,SORAFENIB,ES2,1.6810096437
SN-38_SORAFENIB_HCT116,SN-38,SORAFENIB,HCT116,9.6976446857
SN-38_SORAFENIB_HT144,SN-38,SORAFENIB,HT144,12.0411818377
SN-38_SORAFENIB_HT29,SN-38,SORAFENIB,HT29,-6.8047187266
SN-38_SORAFENIB_KPL1,SN-38,SORAFENIB,KPL1,4.772645835
SN-38_SORAFENIB_LOVO,SN-38,SORAFENIB,LOVO,-5.2863554195
SN-38_SORAFENIB_MDAMB436,SN-38,SORAFENIB,MDAMB436,-5.486009226
SN-38_SORAFENIB_NCIH1650,SN-38,SORAFENIB,NCIH1650,10.7990818088
SN-38_SORAFENIB_NCIH2122,SN-38,SORAFENIB,NCIH2122,3.5933247878
SN-38_SORAFENIB_NCIH23,SN-38,SORAFENIB,NCIH23,13.9833630264
SN-38_SORAFENIB_NCIH460,SN-38,SORAFENIB,NCIH460,26.15363311
SN-38_SORAFENIB_NCIH520,SN-38,SORAFENIB,NCIH520,9.9197028428
SN-38_SORAFENIB_OCUBM,SN-38,SORAFENIB,OCUBM,0.3720785543
SN-38_SORAFENIB_OV90,SN-38,SORAFENIB,OV90,-7.5790795637
SN-38_SORAFENIB_RKO,SN-38,SORAFENIB,RKO,12.1835694138
SN-38_SORAFENIB_RPMI7951,SN-38,SORAFENIB,RPMI7951,2.7320197671
SN-38_SORAFENIB_SKMEL30,SN-38,SORAFENIB,SKMEL30,10.504545168
SN-38_SORAFENIB_SKMES1,SN-38,SORAFENIB,SKMES1,18.9765863532
SN-38_SORAFENIB_SKOV3,SN-38,SORAFENIB,SKOV3,8.2776226003
SN-38_SORAFENIB_SW620,SN-38,SORAFENIB,SW620,-1.2772120572
SN-38_SORAFENIB_SW837,SN-38,SORAFENIB,SW837,1.5623722683
SN-38_SORAFENIB_T47D,SN-38,SORAFENIB,T47D,-2.2903888432
SN-38_SORAFENIB_UACC62,SN-38,SORAFENIB,UACC62,1.2497411038
SN-38_SORAFENIB_VCAP,SN-38,SORAFENIB,VCAP,4.9545862319
SN-38_SORAFENIB_ZR751,SN-38,SORAFENIB,ZR751,-6.9269595858
SORAFENIB_DINACICLIB_A2058,SORAFENIB,DINACICLIB,A2058,-3.5451958169
SORAFENIB_DINACICLIB_A2780,SORAFENIB,DINACICLIB,A2780,-9.6952982262
SORAFENIB_DINACICLIB_A375,SORAFENIB,DINACICLIB,A375,1.5235325385
SORAFENIB_DINACICLIB_A427,SORAFENIB,DINACICLIB,A427,2.6356561477
SORAFENIB_DINACICLIB_CAOV3,SORAFENIB,DINACICLIB,CAOV3,-8.9241201828
SORAFENIB_DINACICLIB_DLD1,SORAFENIB,DINACICLIB,DLD1,-0.0576818976
SORAFENIB_DINACICLIB_ES2,SORAFENIB,DINACICLIB,ES2,2.9249889603
SORAFENIB_DINACICLIB_HCT116,SORAFENIB,DINACICLIB,HCT116,-6.6707532888
SORAFENIB_DINACICLIB_HT144,SORAFENIB,DINACICLIB,HT144,-2.9898738273
SORAFENIB_DINACICLIB_HT29,SORAFENIB,DINACICLIB,HT29,-7.1353077162
SORAFENIB_DINACICLIB_KPL1,SORAFENIB,DINACICLIB,KPL1,-13.0400901665
SORAFENIB_DINACICLIB_LOVO,SORAFENIB,DINACICLIB,LOVO,-18.9500812319
SORAFENIB_DINACICLIB_MDAMB436,SORAFENIB,DINACICLIB,MDAMB436,-7.739999451
SORAFENIB_DINACICLIB_NCIH1650,SORAFENIB,DINACICLIB,NCIH1650,-5.3433445981
SORAFENIB_DINACICLIB_NCIH2122,SORAFENIB,DINACICLIB,NCIH2122,-8.1403569064
SORAFENIB_DINACICLIB_NCIH23,SORAFENIB,DINACICLIB,NCIH23,-0.0200538885
SORAFENIB_DINACICLIB_NCIH460,SORAFENIB,DINACICLIB,NCIH460,-0.0889770961
SORAFENIB_DINACICLIB_NCIH520,SORAFENIB,DINACICLIB,NCIH520,-5.3096222068
SORAFENIB_DINACICLIB_OCUBM,SORAFENIB,DINACICLIB,OCUBM,-1.2413790768
SORAFENIB_DINACICLIB_OV90,SORAFENIB,DINACICLIB,OV90,-4.8978785415
SORAFENIB_DINACICLIB_RKO,SORAFENIB,DINACICLIB,RKO,2.382687119
SORAFENIB_DINACICLIB_RPMI7951,SORAFENIB,DINACICLIB,RPMI7951,-6.5067895448
SORAFENIB_DINACICLIB_SKMEL30,SORAFENIB,DINACICLIB,SKMEL30,-6.3458469637
SORAFENIB_DINACICLIB_SKMES1,SORAFENIB,DINACICLIB,SKMES1,-3.8643364089
SORAFENIB_DINACICLIB_SKOV3,SORAFENIB,DINACICLIB,SKOV3,-12.9647075838
SORAFENIB_DINACICLIB_SW620,SORAFENIB,DINACICLIB,SW620,-5.9163701695
SORAFENIB_DINACICLIB_SW837,SORAFENIB,DINACICLIB,SW837,-10.3232793416
SORAFENIB_DINACICLIB_T47D,SORAFENIB,DINACICLIB,T47D,-4.4221044095
SORAFENIB_DINACICLIB_UACC62,SORAFENIB,DINACICLIB,UACC62,-6.3217334355
SORAFENIB_DINACICLIB_VCAP,SORAFENIB,DINACICLIB,VCAP,-15.413333293
SORAFENIB_DINACICLIB_ZR751,SORAFENIB,DINACICLIB,ZR751,-27.8667785337
SORAFENIB_MK-8776_A2058,SORAFENIB,MK-8776,A2058,9.9813495803
SORAFENIB_MK-8776_A2780,SORAFENIB,MK-8776,A2780,5.7526214583
SORAFENIB_MK-8776_A375,SORAFENIB,MK-8776,A375,17.8504527568
SORAFENIB_MK-8776_A427,SORAFENIB,MK-8776,A427,18.403964366
SORAFENIB_MK-8776_CAOV3,SORAFENIB,MK-8776,CAOV3,2.9160625471
SORAFENIB_MK-8776_DLD1,SORAFENIB,MK-8776,DLD1,12.6181539658
SORAFENIB_MK-8776_ES2,SORAFENIB,MK-8776,ES2,-10.3160577197
SORAFENIB_MK-8776_HCT116,SORAFENIB,MK-8776,HCT116,10.6493467033
SORAFENIB_MK-8776_HT144,SORAFENIB,MK-8776,HT144,6.6120411365
SORAFENIB_MK-8776_HT29,SORAFENIB,MK-8776,HT29,2.607647216
SORAFENIB_MK-8776_KPL1,SORAFENIB,MK-8776,KPL1,-4.163951113
SORAFENIB_MK-8776_LOVO,SORAFENIB,MK-8776,LOVO,-8.2513722374
SORAFENIB_MK-8776_MDAMB436,SORAFENIB,MK-8776,MDAMB436,-2.1647455162
SORAFENIB_MK-8776_NCIH1650,SORAFENIB,MK-8776,NCIH1650,10.3317476159
SORAFENIB_MK-8776_NCIH2122,SORAFENIB,MK-8776,NCIH2122,-17.1922405322
SORAFENIB_MK-8776_NCIH23,SORAFENIB,MK-8776,NCIH23,-6.9110911926
SORAFENIB_MK-8776_NCIH460,SORAFENIB,MK-8776,NCIH460,13.982581139
SORAFENIB_MK-8776_NCIH520,SORAFENIB,MK-8776,NCIH520,15.6772094082
SORAFENIB_MK-8776_OCUBM,SORAFENIB,MK-8776,OCUBM,5.5682871441
SORAFENIB_MK-8776_OV90,SORAFENIB,MK-8776,OV90,0.5879089529
SORAFENIB_MK-8776_RKO,SORAFENIB,MK-8776,RKO,-7.9724239505
SORAFENIB_MK-8776_RPMI7951,SORAFENIB,MK-8776,RPMI7951,-10.8852368211
SORAFENIB_MK-8776_SKMEL30,SORAFENIB,MK-8776,SKMEL30,-0.2902706891
SORAFENIB_MK-8776_SKMES1,SORAFENIB,MK-8776,SKMES1,-18.3965751193
SORAFENIB_MK-8776_SKOV3,SORAFENIB,MK-8776,SKOV3,-5.1224631702
SORAFENIB_MK-8776_SW620,SORAFENIB,MK-8776,SW620,9.4738508123
SORAFENIB_MK-8776_SW837,SORAFENIB,MK-8776,SW837,-12.5702219784
SORAFENIB_MK-8776_T47D,SORAFENIB,MK-8776,T47D,10.5685627236
SORAFENIB_MK-8776_UACC62,SORAFENIB,MK-8776,UACC62,5.9827345023
SORAFENIB_MK-8776_VCAP,SORAFENIB,MK-8776,VCAP,-0.4257673632
SORAFENIB_MK-8776_ZR751,SORAFENIB,MK-8776,ZR751,-20.8209876926
SUNITINIB_ABT-888_A2058,SUNITINIB,ABT-888,A2058,11.5575850657
SUNITINIB_ABT-888_A2780,SUNITINIB,ABT-888,A2780,11.4496011414
SUNITINIB_ABT-888_A375,SUNITINIB,ABT-888,A375,11.523892862
SUNITINIB_ABT-888_A427,SUNITINIB,ABT-888,A427,12.0689481031
SUNITINIB_ABT-888_CAOV3,SUNITINIB,ABT-888,CAOV3,13.5549694663
SUNITINIB_ABT-888_DLD1,SUNITINIB,ABT-888,DLD1,6.1309052425
SUNITINIB_ABT-888_ES2,SUNITINIB,ABT-888,ES2,6.3877085654
SUNITINIB_ABT-888_HCT116,SUNITINIB,ABT-888,HCT116,14.5745305505
SUNITINIB_ABT-888_HT144,SUNITINIB,ABT-888,HT144,1.1511631322
SUNITINIB_ABT-888_HT29,SUNITINIB,ABT-888,HT29,11.5845598084
SUNITINIB_ABT-888_KPL1,SUNITINIB,ABT-888,KPL1,12.3077714032
SUNITINIB_ABT-888_LOVO,SUNITINIB,ABT-888,LOVO,3.7565330309
SUNITINIB_ABT-888_MDAMB436,SUNITINIB,ABT-888,MDAMB436,6.6237839952
SUNITINIB_ABT-888_NCIH1650,SUNITINIB,ABT-888,NCIH1650,3.4796078238
SUNITINIB_ABT-888_NCIH2122,SUNITINIB,ABT-888,NCIH2122,7.5961113832
SUNITINIB_ABT-888_NCIH23,SUNITINIB,ABT-888,NCIH23,3.5210400083
SUNITINIB_ABT-888_NCIH460,SUNITINIB,ABT-888,NCIH460,2.6028930922
SUNITINIB_ABT-888_NCIH520,SUNITINIB,ABT-888,NCIH520,9.9959200504
SUNITINIB_ABT-888_OCUBM,SUNITINIB,ABT-888,OCUBM,11.8349711584
SUNITINIB_ABT-888_OV90,SUNITINIB,ABT-888,OV90,2.4960697241
SUNITINIB_ABT-888_RKO,SUNITINIB,ABT-888,RKO,6.196822387
SUNITINIB_ABT-888_RPMI7951,SUNITINIB,ABT-888,RPMI7951,4.8933378137
SUNITINIB_ABT-888_SKMEL30,SUNITINIB,ABT-888,SKMEL30,6.361187479
SUNITINIB_ABT-888_SKMES1,SUNITINIB,ABT-888,SKMES1,10.2099092261
SUNITINIB_ABT-888_SKOV3,SUNITINIB,ABT-888,SKOV3,10.4513518318
